区站号,纬度,经度,观测场拔海高度,年,月,日照时数
58415.0,30.4,116.33,64.4,2017.0,9.0,3.186666666666667
58416.0,30.45,116.49,35.5,2017.0,9.0,3.396666666666667
58417.0,30.1,116.08,54.7,2017.0,9.0,3.7
58418.0,30.08,116.4,60.0,2017.0,9.0,2.9066666666666667
58419.0,30.06,117.01,17.6,2017.0,9.0,3.63
58420.0,30.43,117.14,58.300000000000004,2017.0,9.0,3.6766666666666667
58421.0,30.38,117.52,31.0,2017.0,9.0,3.3133333333333335
58423.0,30.29,117.47,647.3000000000001,2017.0,9.0,2.2533333333333334
58424.0,30.37,116.58,62.0,2017.0,9.0,3.4600000000000004
58426.0,30.18,118.08,193.4,2017.0,9.0,3.3166666666666664
58427.0,30.39,117.3,15.0,2017.0,9.0,2.3933333333333335
58428.0,30.13,117.3,118.5,2017.0,9.0,3.583333333333334
58429.0,30.59,117.51,11.0,2017.0,9.0,3.4299999999999997
58431.0,30.54,118.19,39.0,2017.0,9.0,2.4533333333333336
58432.0,30.41,118.24,57.300000000000004,2017.0,9.0,2.736666666666667
58433.0,30.56,118.45,31.200000000000003,2017.0,9.0,3.28
58435.0,30.18,118.32,220.20000000000002,2017.0,9.0,3.29
58436.0,30.37,118.59,87.30000000000001,2017.0,9.0,3.28
58437.0,30.08,118.09,1840.4,2017.0,9.0,2.09
58438.0,30.05,118.35,191.10000000000002,2017.0,9.0,4.086666666666667
58441.0,30.52,119.25,43.1,2017.0,9.0,2.753333333333334
58442.0,31.1,119.11,16.5,2017.0,9.0,2.4966666666666666
58443.0,31.01,119.54,25.0,2017.0,9.0,2.4966666666666666
58446.0,30.38,119.42,72.2,2017.0,9.0,3.45
58448.0,30.13,119.42,117.60000000000001,2017.0,9.0,3.6100000000000003
58449.0,30.03,119.57,46.5,2017.0,9.0,3.8233333333333337
58450.0,30.52,120.03,7.4,2017.0,9.0,3.5233333333333334
58451.0,30.5,120.56,2.6,2017.0,9.0,3.64
58452.0,30.44,120.46,4.800000000000001,2017.0,9.0,3.453333333333333
58453.0,30.04,120.3,7.9,2017.0,9.0,3.8233333333333337
58454.0,30.32,119.59,102.0,2017.0,9.0,3.0566666666666666
58455.0,30.29,120.3,5.300000000000001,2017.0,9.0,3.17
58456.0,30.38,120.31,6.0,2017.0,9.0,3.6366666666666667
58457.0,30.14,120.1,41.7,2017.0,9.0,3.3866666666666667
58458.0,30.32,120.54,4.800000000000001,2017.0,9.0,3.793333333333333
58459.0,30.11,120.17,96.5,2017.0,9.0,3.836666666666667
58460.0,30.44,121.21,5.2,2017.0,9.0,3.8566666666666674
58461.0,31.08,121.07,4.0,2017.0,9.0,3.9166666666666665
58462.0,31.01,121.11,8.1,2017.0,9.0,4.13
58463.0,30.53,121.3,4.6000000000000005,2017.0,9.0,3.9299999999999997
58464.0,30.39,121.07,4.0,2017.0,9.0,3.5333333333333337
58467.0,30.12,121.16,4.5,2017.0,9.0,3.45
58468.0,30.01,121.08,38.0,2017.0,9.0,4.11
58472.0,30.44,122.27,79.60000000000001,2017.0,9.0,4.646666666666667
58474.0,30.38,122.03,54.400000000000006,2017.0,9.0,4.0633333333333335
58477.0,30.02,122.06,35.7,2017.0,9.0,4.38
58484.0,30.15,122.12,37.1,2017.0,9.0,4.336666666666667
58500.0,29.54,115.13,57.0,2017.0,9.0,3.6133333333333333
58501.0,29.55,115.38,23.5,2017.0,9.0,3.896666666666667
58502.0,29.4,116.01,74.8,2017.0,9.0,3.7233333333333336
58503.0,29.42,115.4,41.2,2017.0,9.0,3.1633333333333336
58505.0,29.37,115.54,63.1,2017.0,9.0,3.4299999999999997
58506.0,29.34,115.59,1164.5,2017.0,9.0,4.026666666666666
58507.0,29.15,115.07,116.0,2017.0,9.0,4.58
58508.0,29.2,115.46,41.300000000000004,2017.0,9.0,4.970000000000001
58509.0,29.03,115.49,36.6,2017.0,9.0,4.863333333333333
58510.0,29.41,116.12,35.2,2017.0,9.0,4.803333333333334
58512.0,29.54,116.33,71.3,2017.0,9.0,4.43
58514.0,29.27,116.03,37.1,2017.0,9.0,4.7
58517.0,29.15,116.11,77.5,2017.0,9.0,6.03
58519.0,29.0,116.41,40.1,2017.0,9.0,5.996666666666667
58520.0,29.51,117.43,142.0,2017.0,9.0,4.153333333333333
58523.0,29.56,117.56,227.5,2017.0,9.0,4.420000000000001
58524.0,29.22,117.13,87.30000000000001,2017.0,9.0,5.193333333333333
58527.0,29.18,117.12,61.5,2017.0,9.0,4.183333333333334
58529.0,29.16,117.51,171.0,2017.0,9.0,5.466666666666667
58530.0,29.52,118.26,168.70000000000002,2017.0,9.0,4.760000000000001
58531.0,29.43,118.17,142.70000000000002,2017.0,9.0,4.113333333333333
58534.0,29.47,118.11,170.20000000000002,2017.0,9.0,4.053333333333334
58537.0,29.08,118.24,153.60000000000002,2017.0,9.0,5.123333333333334
58542.0,29.49,119.41,46.1,2017.0,9.0,3.5766666666666667
58543.0,29.37,119.01,171.4,2017.0,9.0,4.986666666666667
58544.0,29.29,119.16,88.9,2017.0,9.0,4.733333333333333
58546.0,29.28,119.53,115.80000000000001,2017.0,9.0,4.683333333333334
58547.0,29.02,119.11,66.2,2017.0,9.0,6.859999999999999
58548.0,29.13,119.28,50.2,2017.0,9.0,5.59
58549.0,29.07,119.39,62.6,2017.0,9.0,5.256666666666668
58550.0,29.42,120.15,39.1,2017.0,9.0,4.196666666666667
58553.0,30.03,120.49,6.4,2017.0,9.0,3.596666666666667
58555.0,29.31,120.53,115.10000000000001,2017.0,9.0,3.706666666666667
58556.0,29.36,120.49,104.30000000000001,2017.0,9.0,4.126666666666667
58557.0,29.2,120.05,90.0,2017.0,9.0,4.376666666666667
58558.0,29.16,120.13,89.9,2017.0,9.0,4.416666666666667
58559.0,29.09,120.58,107.60000000000001,2017.0,9.0,5.343333333333334
58560.0,29.03,120.26,304.5,2017.0,9.0,4.933333333333334
58561.0,29.59,121.36,4.0,2017.0,9.0,3.716666666666667
58562.0,29.48,121.3,6.2,2017.0,9.0,3.453333333333333
58563.0,29.53,121.5,5.0,2017.0,9.0,3.5633333333333335
58565.0,29.42,121.23,41.5,2017.0,9.0,4.033333333333334
58566.0,29.28,121.53,6.0,2017.0,9.0,3.9166666666666665
58567.0,29.19,121.26,39.300000000000004,2017.0,9.0,4.28
58568.0,29.07,121.23,34.5,2017.0,9.0,3.986666666666667
58569.0,29.12,121.57,128.4,2017.0,9.0,4.703333333333333
58570.0,29.57,122.18,85.2,2017.0,9.0,4.546666666666667
58600.0,28.52,115.22,78.9,2017.0,9.0,4.61
58601.0,28.42,115.23,53.7,2017.0,9.0,5.286666666666667
58602.0,28.51,115.33,40.7,2017.0,9.0,4.976666666666667
58605.0,28.25,115.23,46.800000000000004,2017.0,9.0,5.246666666666667
58606.0,28.36,115.55,46.900000000000006,2017.0,9.0,6.246666666666667
58607.0,28.33,115.57,31.900000000000002,2017.0,9.0,5.006666666666668
58608.0,28.04,115.33,30.400000000000002,2017.0,9.0,5.346666666666668
58609.0,28.13,115.49,27.0,2017.0,9.0,5.633333333333334
58612.0,28.42,116.41,21.1,2017.0,9.0,5.803333333333334
58614.0,28.24,116.17,67.2,2017.0,9.0,5.596666666666668
58615.0,28.41,117.05,56.0,2017.0,9.0,6.556666666666667
58616.0,28.12,116.49,47.1,2017.0,9.0,5.926666666666667
58618.0,28.16,116.36,82.4,2017.0,9.0,6.6000000000000005
58619.0,27.54,116.16,73.7,2017.0,9.0,6.273333333333333
58620.0,29.01,117.06,51.2,2017.0,9.0,5.98
58622.0,28.57,117.35,88.5,2017.0,9.0,5.6033333333333335
58623.0,28.28,117.55,90.60000000000001,2017.0,9.0,6.386666666666667
58624.0,28.24,117.26,70.0,2017.0,9.0,6.170000000000001
58625.0,28.25,117.36,79.0,2017.0,9.0,5.976666666666667
58626.0,28.18,117.14,60.800000000000004,2017.0,9.0,6.18
58627.0,28.19,117.03,55.800000000000004,2017.0,9.0,6.286666666666667
58629.0,28.17,117.42,100.30000000000001,2017.0,9.0,6.36
58631.0,28.54,118.3,137.0,2017.0,9.0,6.123333333333334
58632.0,28.43,118.36,126.30000000000001,2017.0,9.0,6.220000000000001
58633.0,29.0,118.54,82.4,2017.0,9.0,6.3933333333333335
58634.0,28.41,118.15,116.30000000000001,2017.0,9.0,6.283333333333334
58635.0,28.27,118.12,150.0,2017.0,9.0,6.5133333333333345
58637.0,28.27,117.59,118.2,2017.0,9.0,5.973333333333334
58642.0,28.53,119.48,105.10000000000001,2017.0,9.0,5.086666666666667
58643.0,28.54,120.02,102.9,2017.0,9.0,5.19
58644.0,28.36,119.17,237.8,2017.0,9.0,5.99
58646.0,28.28,119.56,59.7,2017.0,9.0,5.263333333333334
58647.0,28.05,119.08,222.10000000000002,2017.0,9.0,7.626666666666667
58652.0,28.52,120.43,83.0,2017.0,9.0,4.79
58654.0,28.4,120.05,184.70000000000002,2017.0,9.0,5.486666666666667
58656.0,28.04,120.58,60.800000000000004,2017.0,9.0,5.843333333333334
58657.0,28.09,120.17,57.800000000000004,2017.0,9.0,5.890000000000001
58658.0,28.09,120.41,34.300000000000004,2017.0,9.0,5.593333333333334
58659.0,28.02,120.39,28.3,2017.0,9.0,5.300000000000001
58660.0,28.52,121.12,6.6000000000000005,2017.0,9.0,5.156666666666667
58664.0,28.22,121.22,35.300000000000004,2017.0,9.0,5.050000000000001
58665.0,28.37,121.25,4.6000000000000005,2017.0,9.0,4.583333333333334
58666.0,28.27,121.54,86.2,2017.0,9.0,6.0200000000000005
58667.0,28.05,121.16,95.9,2017.0,9.0,6.66
58693.0,28.42,115.5,40.0,2017.0,9.0,5.863333333333333
58701.0,27.46,115.24,46.5,2017.0,9.0,5.783333333333334
58704.0,27.35,115.21,104.5,2017.0,9.0,5.336666666666667
58705.0,27.2,115.25,85.7,2017.0,9.0,5.883333333333334
58706.0,27.26,115.5,181.8,2017.0,9.0,5.463333333333334
58707.0,27.13,115.08,66.2,2017.0,9.0,6.163333333333334
58710.0,27.46,116.03,78.60000000000001,2017.0,9.0,4.923333333333334
58712.0,27.55,116.47,130.20000000000002,2017.0,9.0,5.443333333333333
58713.0,27.43,117.04,225.10000000000002,2017.0,9.0,5.706666666666667
58714.0,27.33,116.14,120.4,2017.0,9.0,5.11
58715.0,27.35,116.39,80.80000000000001,2017.0,9.0,6.48
58718.0,27.13,116.32,111.5,2017.0,9.0,6.18
58719.0,27.18,116.56,131.1,2017.0,9.0,6.2
58724.0,27.32,117.19,268.2,2017.0,9.0,6.73
58725.0,27.2,117.28,218.0,2017.0,9.0,7.040000000000001
58730.0,27.46,118.02,222.10000000000002,2017.0,9.0,6.83
58731.0,27.55,118.32,276.90000000000003,2017.0,9.0,6.826666666666667
58734.0,27.2,118.07,196.9,2017.0,9.0,7.196666666666667
58735.0,27.31,118.45,260.2,2017.0,9.0,7.58
58736.0,27.23,118.49,262.40000000000003,2017.0,9.0,7.540000000000001
58737.0,27.03,118.19,154.9,2017.0,9.0,7.886666666666667
58742.0,28.06,119.34,163.0,2017.0,9.0,6.48
58744.0,27.27,119.25,815.9000000000001,2017.0,9.0,6.413333333333334
58745.0,27.37,119.05,400.8,2017.0,9.0,7.31
58746.0,27.33,119.42,538.9,2017.0,9.0,6.670000000000001
58747.0,27.09,119.21,899.3000000000001,2017.0,9.0,6.18
58748.0,27.06,119.39,50.5,2017.0,9.0,7.063333333333334
58749.0,27.14,119.53,684.1,2017.0,9.0,6.300000000000001
58750.0,27.47,120.05,105.4,2017.0,9.0,6.563333333333334
58751.0,27.4,120.34,254.0,2017.0,9.0,6.13
58752.0,27.47,120.39,39.7,2017.0,9.0,6.486666666666666
58754.0,27.2,120.12,36.2,2017.0,9.0,6.223333333333334
58760.0,27.5,121.09,68.60000000000001,2017.0,9.0,6.7700000000000005
58804.0,26.17,115.21,184.0,2017.0,9.0,7.046666666666667
58806.0,26.29,116.01,209.10000000000002,2017.0,9.0,7.0133333333333345
58813.0,26.5,116.18,166.3,2017.0,9.0,6.416666666666668
58814.0,26.21,116.21,280.2,2017.0,9.0,7.41
58818.0,26.14,116.38,358.90000000000003,2017.0,9.0,7.15
58819.0,26.11,116.49,336.90000000000003,2017.0,9.0,7.859999999999999
58820.0,26.54,117.1,342.90000000000003,2017.0,9.0,7.113333333333334
58821.0,26.44,117.28,173.9,2017.0,9.0,7.496666666666667
58822.0,26.5,116.51,342.3,2017.0,9.0,6.490000000000001
58823.0,26.48,117.48,175.20000000000002,2017.0,9.0,7.463333333333335
58824.0,26.24,117.09,357.40000000000003,2017.0,9.0,7.38
58826.0,26.24,117.48,120.60000000000001,2017.0,9.0,7.496666666666667
58828.0,26.16,117.37,208.20000000000002,2017.0,9.0,7.300000000000001
58834.0,26.38,118.1,152.20000000000002,2017.0,9.0,7.609999999999999
58836.0,26.35,118.44,361.5,2017.0,9.0,7.926666666666667
58837.0,26.09,118.09,204.8,2017.0,9.0,7.276666666666667
58839.0,26.14,118.51,40.800000000000004,2017.0,9.0,6.993333333333334
58843.0,26.53,120.01,56.800000000000004,2017.0,9.0,6.816666666666667
58844.0,26.09,119.09,57.800000000000004,2017.0,9.0,7.153333333333333
58845.0,26.3,119.33,78.5,2017.0,9.0,6.6000000000000005
58846.0,26.4,119.31,32.4,2017.0,9.0,6.416666666666668
58847.0,26.05,119.17,84.0,2017.0,9.0,6.36
58848.0,26.12,119.33,13.4,2017.0,9.0,6.643333333333334
58850.0,26.55,120.14,92.2,2017.0,9.0,7.596666666666668
58903.0,25.54,116.02,210.0,2017.0,9.0,6.973333333333334
58905.0,25.58,115.25,133.20000000000002,2017.0,9.0,7.053333333333334
58906.0,25.36,115.48,167.4,2017.0,9.0,6.43
58907.0,25.09,115.24,305.0,2017.0,9.0,7.5200000000000005
58911.0,25.51,116.22,310.0,2017.0,9.0,7.496666666666667
58912.0,25.43,116.44,404.0,2017.0,9.0,7.506666666666667
58917.0,25.05,116.06,307.0,2017.0,9.0,7.923333333333334
58918.0,25.03,116.25,198.0,2017.0,9.0,7.75
58921.0,25.58,117.21,206.0,2017.0,9.0,8.020000000000001
58923.0,25.42,117.5,400.1,2017.0,9.0,7.153333333333333
58926.0,25.18,117.25,205.3,2017.0,9.0,6.826666666666667
58927.0,25.03,117.01,376.0,2017.0,9.0,7.48
58928.0,25.01,117.32,166.5,2017.0,9.0,7.493333333333334
58929.0,25.04,118.12,130.6,2017.0,9.0,7.609999999999999
58931.0,25.43,118.06,1653.5,2017.0,9.0,5.933333333333334
58932.0,25.52,118.56,85.60000000000001,2017.0,9.0,7.003333333333334
58933.0,26.55,118.59,869.5,2017.0,9.0,6.3517241379310345
58934.0,25.2,118.16,183.8,2017.0,9.0,7.796666666666667
58935.0,25.31,118.14,645.6,2017.0,9.0,7.233333333333333
58936.0,25.22,118.42,77.7,2017.0,9.0,7.296666666666667
58938.0,25.14,118.59,23.1,2017.0,9.0,8.593333333333334
58940.0,26.05,119.2,25.6,2017.0,9.0,6.453333333333333
58941.0,25.58,119.3,25.900000000000002,2017.0,9.0,7.06
58942.0,25.43,119.23,39.2,2017.0,9.0,7.433333333333334
58944.0,25.31,119.47,32.4,2017.0,9.0,7.636666666666667
58946.0,25.27,119.0,81.10000000000001,2017.0,9.0,7.406666666666666
59001.0,24.47,105.2,672.2,2017.0,9.0,4.196666666666667
59004.0,24.3,105.05,827.0,2017.0,9.0,5.273333333333333
59007.0,24.04,105.04,1249.6000000000001,2017.0,9.0,3.293333333333333
59012.0,24.47,106.33,972.1,2017.0,9.0,2.8833333333333333
59015.0,24.21,106.34,437.90000000000003,2017.0,9.0,4.416666666666667
59017.0,24.16,106.16,278.2,2017.0,9.0,5.263333333333334
59021.0,24.33,107.02,509.40000000000003,2017.0,9.0,4.426666666666667
59022.0,24.59,107.33,749.5,2017.0,9.0,4.14
59023.0,24.42,108.02,260.2,2017.0,9.0,4.226666666666667
59025.0,24.32,107.23,248.8,2017.0,9.0,4.84
59027.0,24.08,107.15,254.9,2017.0,9.0,6.23
59031.0,24.49,108.16,342.3,2017.0,9.0,5.626666666666667
59033.0,24.47,108.52,363.0,2017.0,9.0,5.733333333333334
59034.0,24.29,108.4,150.70000000000002,2017.0,9.0,5.583333333333334
59037.0,23.56,108.06,170.8,2017.0,9.0,6.006666666666668
59038.0,24.04,108.39,138.5,2017.0,9.0,6.556666666666667
59041.0,24.39,109.15,108.30000000000001,2017.0,9.0,6.3533333333333335
59044.0,24.28,109.23,97.5,2017.0,9.0,5.513333333333334
59045.0,24.29,109.45,94.7,2017.0,9.0,7.166666666666668
59046.0,24.21,109.24,96.80000000000001,2017.0,9.0,6.426666666666667
59047.0,24.15,109.2,100.9,2017.0,9.0,6.053333333333334
59051.0,24.46,110.3,136.70000000000002,2017.0,9.0,6.666666666666668
59052.0,24.5,110.49,169.60000000000002,2017.0,9.0,6.653333333333333
59053.0,24.39,110.38,157.60000000000002,2017.0,9.0,6.503333333333334
59055.0,24.3,110.24,165.70000000000002,2017.0,9.0,6.5133333333333345
59057.0,24.08,110.11,830.9000000000001,2017.0,9.0,4.13
59058.0,24.12,110.31,181.9,2017.0,9.0,6.156666666666667
59059.0,24.11,110.48,105.80000000000001,2017.0,9.0,6.2
59061.0,24.49,111.16,193.10000000000002,2017.0,9.0,5.906666666666667
59063.0,25.11,111.34,265.7,2017.0,9.0,7.120000000000001
59064.0,24.29,111.18,168.0,2017.0,9.0,6.776666666666667
59065.0,24.25,111.3,148.70000000000002,2017.0,9.0,6.546666666666667
59071.0,24.44,112.17,174.3,2017.0,9.0,6.533333333333333
59072.0,24.49,112.22,131.70000000000002,2017.0,9.0,7.28
59074.0,24.34,112.04,300.6,2017.0,9.0,6.413333333333334
59075.0,24.28,112.38,70.5,2017.0,9.0,7.03
59081.0,24.47,113.17,131.1,2017.0,9.0,5.986666666666667
59082.0,24.4,113.36,121.30000000000001,2017.0,9.0,6.666666666666668
59087.0,23.53,113.31,97.2,2017.0,9.0,6.3933333333333335
59088.0,24.11,113.25,74.4,2017.0,9.0,7.776666666666667
59090.0,24.58,114.03,143.9,2017.0,9.0,6.873333333333334
59091.0,24.45,114.31,277.1,2017.0,9.0,5.2
59092.0,24.52,114.48,250.20000000000002,2017.0,9.0,5.6000000000000005
59093.0,24.47,115.02,253.0,2017.0,9.0,6.906666666666666
59094.0,24.21,114.07,184.10000000000002,2017.0,9.0,6.873333333333334
59096.0,24.22,114.29,215.20000000000002,2017.0,9.0,6.593333333333334
59097.0,24.03,114.12,199.3,2017.0,9.0,6.620000000000001
59099.0,24.27,114.56,173.70000000000002,2017.0,9.0,6.543333333333334
59102.0,24.57,115.39,303.90000000000003,2017.0,9.0,7.38
59106.0,24.34,115.52,200.8,2017.0,9.0,7.609999999999999
59107.0,24.07,115.17,179.60000000000002,2017.0,9.0,7.493333333333334
59109.0,24.1,115.43,123.60000000000001,2017.0,9.0,7.246666666666667
59113.0,24.44,116.43,226.9,2017.0,9.0,7.790000000000001
59114.0,24.39,116.1,135.70000000000002,2017.0,9.0,7.673333333333334
59116.0,24.21,116.42,80.10000000000001,2017.0,9.0,6.943333333333334
59117.0,24.17,116.04,116.0,2017.0,9.0,7.590000000000001
59122.0,24.37,117.45,43.0,2017.0,9.0,7.71
59124.0,24.31,117.23,53.7,2017.0,9.0,7.0200000000000005
59125.0,24.23,117.18,108.5,2017.0,9.0,7.65
59126.0,24.3,117.39,28.900000000000002,2017.0,9.0,6.633333333333333
59127.0,24.26,117.5,32.1,2017.0,9.0,7.93
59129.0,24.08,117.35,61.1,2017.0,9.0,7.43
59130.0,24.44,118.09,30.8,2017.0,9.0,7.793333333333334
59131.0,24.58,118.22,45.400000000000006,2017.0,9.0,7.506666666666667
59133.0,24.54,118.55,21.8,2017.0,9.0,9.783333333333333
59134.0,24.29,118.04,139.4,2017.0,9.0,8.43
59137.0,24.48,118.33,135.0,2017.0,9.0,8.623333333333333
59205.0,23.39,105.38,685.8000000000001,2017.0,9.0,5.2700000000000005
59209.0,23.25,105.5,794.1,2017.0,9.0,4.8066666666666675
59211.0,23.54,106.36,174.70000000000002,2017.0,9.0,5.213333333333334
59213.0,23.45,106.57,133.0,2017.0,9.0,6.440000000000001
59215.0,23.2,106.38,680.0,2017.0,9.0,4.343333333333333
59218.0,23.08,106.25,739.9000000000001,2017.0,9.0,4.88
59224.0,23.36,107.07,111.2,2017.0,9.0,6.5133333333333345
59227.0,23.07,107.08,454.20000000000005,2017.0,9.0,6.456666666666667
59228.0,23.17,107.34,146.4,2017.0,9.0,5.296666666666667
59229.0,23.1,107.42,125.7,2017.0,9.0,7.126666666666667
59230.0,23.43,108.07,219.0,2017.0,9.0,6.263333333333334
59235.0,23.26,108.37,115.5,2017.0,9.0,6.013333333333334
59237.0,23.11,108.18,155.3,2017.0,9.0,6.336666666666667
59238.0,23.15,108.5,127.7,2017.0,9.0,6.573333333333334
59241.0,23.58,109.41,90.5,2017.0,9.0,7.246666666666667
59242.0,23.46,109.09,96.7,2017.0,9.0,6.456666666666667
59246.0,23.36,109.4,70.0,2017.0,9.0,7.223333333333334
59249.0,23.07,109.37,51.400000000000006,2017.0,9.0,6.7700000000000005
59254.0,23.24,110.05,42.5,2017.0,9.0,7.056666666666667
59255.0,23.33,110.23,32.5,2017.0,9.0,7.346666666666668
59256.0,23.22,110.54,105.5,2017.0,9.0,6.786666666666666
59264.0,23.24,111.3,83.60000000000001,2017.0,9.0,6.916666666666668
59265.0,23.29,111.18,114.80000000000001,2017.0,9.0,6.800000000000001
59266.0,23.25,111.14,42.5,2017.0,9.0,7.366666666666667
59268.0,23.16,111.33,70.60000000000001,2017.0,9.0,7.0133333333333345
59269.0,23.1,111.47,47.2,2017.0,9.0,6.56
59270.0,23.56,112.11,84.80000000000001,2017.0,9.0,6.723333333333334
59271.0,23.38,112.25,92.7,2017.0,9.0,6.023333333333333
59276.0,23.21,112.39,40.1,2017.0,9.0,6.086666666666667
59278.0,22.59,112.29,60.0,2017.0,9.0,6.616666666666667
59279.0,23.12,112.53,24.0,2017.0,9.0,6.590000000000001
59280.0,23.43,113.05,79.2,2017.0,9.0,6.9366666666666665
59284.0,23.25,113.14,38.900000000000006,2017.0,9.0,7.286666666666666
59285.0,23.34,113.37,38.1,2017.0,9.0,6.896666666666667
59287.0,23.13,113.29,70.7,2017.0,9.0,6.463333333333335
59288.0,23.09,113.01,30.1,2017.0,9.0,6.073333333333334
59289.0,22.58,113.44,56.0,2017.0,9.0,7.143333333333334
59290.0,23.47,114.15,85.5,2017.0,9.0,6.533333333333333
59293.0,23.48,114.44,71.10000000000001,2017.0,9.0,7.906666666666666
59294.0,23.2,113.5,30.8,2017.0,9.0,6.970000000000001
59297.0,23.11,114.15,50.2,2017.0,9.0,6.453333333333333
59298.0,23.04,114.22,108.5,2017.0,9.0,6.946666666666667
59303.0,23.55,115.45,135.9,2017.0,9.0,6.893333333333334
59304.0,23.38,115.11,176.60000000000002,2017.0,9.0,6.526666666666667
59306.0,23.27,115.51,80.9,2017.0,9.0,7.08
59310.0,23.46,116.1,45.300000000000004,2017.0,9.0,7.25
59312.0,23.4,116.42,60.7,2017.0,9.0,7.886666666666667
59313.0,23.41,116.59,44.7,2017.0,9.0,8.770000000000001
59314.0,23.18,116.08,28.6,2017.0,9.0,8.206666666666667
59315.0,23.35,116.24,43.900000000000006,2017.0,9.0,6.916666666666668
59316.0,23.23,116.41,2.3000000000000003,2017.0,9.0,7.98
59317.0,22.59,116.18,42.0,2017.0,9.0,8.873333333333333
59318.0,23.15,116.35,6.7,2017.0,9.0,8.753333333333334
59319.0,23.26,116.5,4.1000000000000005,2017.0,9.0,8.846666666666668
59320.0,23.45,117.08,37.800000000000004,2017.0,9.0,8.406666666666666
59321.0,23.47,117.3,53.300000000000004,2017.0,9.0,8.936666666666666
59322.0,23.59,117.22,22.8,2017.0,9.0,7.283333333333333
59324.0,23.26,117.02,8.0,2017.0,9.0,8.243333333333334
59417.0,22.2,106.51,130.0,2017.0,9.0,6.33
59419.0,22.04,106.44,348.70000000000005,2017.0,9.0,5.636666666666667
59421.0,22.52,107.1,278.3,2017.0,9.0,6.13
59425.0,22.23,107.23,195.8,2017.0,9.0,6.703333333333333
59426.0,22.37,107.55,146.1,2017.0,9.0,7.116666666666667
59427.0,22.07,107.02,168.4,2017.0,9.0,6.296666666666667
59429.0,22.11,108.01,216.0,2017.0,9.0,6.716666666666668
59431.0,22.47,108.33,152.0,2017.0,9.0,7.373333333333334
59435.0,22.46,108.29,74.7,2017.0,9.0,6.943333333333334
59441.0,22.48,109.15,88.7,2017.0,9.0,7.183333333333334
59446.0,22.25,109.18,66.60000000000001,2017.0,9.0,7.576666666666667
59448.0,22.16,109.33,69.60000000000001,2017.0,9.0,6.755172413793104
59449.0,22.18,109.59,85.9,2017.0,9.0,6.470000000000001
59451.0,22.42,110.21,98.10000000000001,2017.0,9.0,6.833333333333333
59452.0,22.5,110.32,131.5,2017.0,9.0,6.4
59453.0,22.4,110.07,121.60000000000001,2017.0,9.0,7.066666666666667
59454.0,22.57,111.0,202.0,2017.0,9.0,6.58
59456.0,22.21,110.56,141.4,2017.0,9.0,5.786666666666667
59457.0,22.19,110.16,121.60000000000001,2017.0,9.0,5.673333333333334
59462.0,22.43,111.36,60.0,2017.0,9.0,5.256666666666668
59469.0,22.1,111.47,37.7,2017.0,9.0,5.796666666666667
59470.0,22.42,112.13,57.6,2017.0,9.0,5.09
59471.0,22.56,112.03,101.4,2017.0,9.0,5.333333333333334
59473.0,22.44,112.59,47.300000000000004,2017.0,9.0,6.336666666666667
59475.0,22.24,112.39,29.3,2017.0,9.0,5.483333333333334
59476.0,22.32,113.02,36.300000000000004,2017.0,9.0,6.09
59477.0,22.16,112.14,69.3,2017.0,9.0,5.7700000000000005
59478.0,22.15,112.47,33.1,2017.0,9.0,5.396666666666667
59480.0,22.51,113.15,21.400000000000002,2017.0,9.0,5.390000000000001
59481.0,22.56,113.19,12.200000000000001,2017.0,9.0,6.243333333333333
59485.0,22.31,113.24,33.7,2017.0,9.0,6.703333333333333
59487.0,22.14,113.18,23.1,2017.0,9.0,5.94
59488.0,22.17,113.34,51.400000000000006,2017.0,9.0,6.443333333333334
59492.0,23.02,114.4,85.0,2017.0,9.0,7.75
59493.0,22.33,114.0,63.0,2017.0,9.0,5.75
59500.0,23.01,115.19,45.6,2017.0,9.0,6.746666666666667
59501.0,22.48,115.22,16.7,2017.0,9.0,7.3500000000000005
59502.0,22.58,115.39,320.0,2017.0,9.0,7.93
59626.0,21.34,107.57,56.800000000000004,2017.0,9.0,5.963333333333334
59631.0,21.47,108.21,32.4,2017.0,9.0,6.940000000000001
59632.0,21.59,108.36,49.2,2017.0,9.0,7.336666666666666
59635.0,21.37,108.21,31.3,2017.0,9.0,6.676666666666667
59640.0,21.4,109.11,5.5,2017.0,9.0,8.5
59644.0,21.27,109.08,12.8,2017.0,9.0,7.173333333333334
59647.0,21.02,109.06,55.2,2017.0,9.0,8.173333333333334
59650.0,21.24,110.15,29.700000000000003,2017.0,9.0,5.206666666666667
59653.0,21.55,110.5,31.5,2017.0,9.0,5.706666666666667
59654.0,21.38,110.18,29.3,2017.0,9.0,6.9366666666666665
59655.0,21.39,110.37,31.900000000000002,2017.0,9.0,7.043333333333334
59656.0,21.24,110.49,27.3,2017.0,9.0,7.740000000000001
59658.0,21.09,110.18,53.400000000000006,2017.0,9.0,6.933333333333334
59659.0,21.45,110.55,33.5,2017.0,9.0,6.303333333333334
59663.0,21.51,111.59,90.30000000000001,2017.0,9.0,5.493333333333333
59664.0,21.33,110.59,31.8,2017.0,9.0,6.203333333333333
59673.0,21.44,112.46,21.900000000000002,2017.0,9.0,7.463333333333335
59750.0,20.58,110.04,33.6,2017.0,9.0,7.243333333333334
