区站号,纬度,经度,观测场拔海高度,年,月,平均风速
58240.0,32.41,119.01,21.3,2017.0,10.0,1.3870967741935485
58241.0,32.48,119.27,5.4,2017.0,10.0,1.7000000000000002
58242.0,32.18,119.1,22.5,2017.0,10.0,1.6967741935483873
58243.0,32.57,119.49,3.0,2017.0,10.0,1.9258064516129032
58244.0,32.27,119.35,5.2,2017.0,10.0,1.8903225806451613
58245.0,32.25,119.25,9.9,2017.0,10.0,1.5903225806451613
58246.0,32.33,119.6,2.6,2017.0,10.0,2.267741935483871
58247.0,32.16,119.48,3.2,2017.0,10.0,2.470967741935484
58249.0,32.1,120.03,6.0,2017.0,10.0,2.054838709677419
58250.0,32.31,120.1,6.2,2017.0,10.0,1.7225806451612904
58251.0,32.51,120.17,3.3000000000000003,2017.0,10.0,2.1193548387096777
58252.0,32.11,119.28,27.3,2017.0,10.0,1.6806451612903226
58254.0,32.31,120.27,5.4,2017.0,10.0,1.7129032258064516
58255.0,32.22,120.34,6.4,2017.0,10.0,2.335483870967742
58257.0,31.59,120.18,9.8,2017.0,10.0,2.6580645161290324
58259.0,32.05,120.59,4.800000000000001,2017.0,10.0,3.0516129032258066
58264.0,32.2,121.11,3.4000000000000004,2017.0,10.0,2.0967741935483875
58265.0,32.04,121.36,3.6,2017.0,10.0,3.706451612903226
58268.0,32.06,121.05,4.4,2017.0,10.0,2.1064516129032262
58269.0,31.47,121.39,3.3000000000000003,2017.0,10.0,2.6225806451612907
58301.0,31.49,115.23,92.10000000000001,2017.0,10.0,1.7967741935483872
58306.0,31.41,115.53,95.4,2017.0,10.0,1.4225806451612906
58311.0,31.44,116.3,74.10000000000001,2017.0,10.0,1.6258064516129034
58314.0,31.24,116.19,86.4,2017.0,10.0,1.1483870967741936
58316.0,31.28,116.55,23.6,2017.0,10.0,1.5258064516129033
58317.0,30.52,116.22,434.20000000000005,2017.0,10.0,1.274193548387097
58319.0,31.04,116.57,85.4,2017.0,10.0,2.8000000000000003
58320.0,31.44,117.08,21.8,2017.0,10.0,1.7677419354838708
58321.0,31.47,117.18,27.0,2017.0,10.0,1.774193548387097
58323.0,31.53,117.28,25.0,2017.0,10.0,1.735483870967742
58326.0,31.35,117.5,30.900000000000002,2017.0,10.0,2.2129032258064516
58327.0,31.16,117.17,45.2,2017.0,10.0,2.738709677419355
58329.0,31.2,117.52,9.600000000000001,2017.0,10.0,2.129032258064516
58330.0,31.45,118.05,26.0,2017.0,10.0,1.6967741935483873
58331.0,31.44,118.22,22.5,2017.0,10.0,1.806451612903226
58334.0,31.23,118.25,10.200000000000001,2017.0,10.0,1.8870967741935485
58335.0,31.33,118.34,60.0,2017.0,10.0,3.2516129032258068
58336.0,31.42,118.34,80.0,2017.0,10.0,2.3516129032258064
58337.0,31.05,118.11,26.8,2017.0,10.0,1.4064516129032258
58338.0,31.07,118.36,40.0,2017.0,10.0,2.6967741935483875
58339.0,31.2,118.54,16.6,2017.0,10.0,1.9516129032258065
58340.0,31.36,119.04,30.400000000000002,2017.0,10.0,1.9612903225806453
58341.0,31.59,119.36,6.6000000000000005,2017.0,10.0,2.093548387096774
58342.0,31.43,119.32,5.4,2017.0,10.0,2.6903225806451614
58343.0,31.52,119.59,4.4,2017.0,10.0,2.3419354838709676
58344.0,31.58,119.12,36.0,2017.0,10.0,1.7870967741935484
58345.0,31.26,119.3,5.9,2017.0,10.0,1.7225806451612904
58346.0,31.2,119.49,16.400000000000002,2017.0,10.0,1.0419354838709678
58349.0,31.25,120.34,8.0,2017.0,10.0,2.629032258064516
58351.0,31.54,120.18,4.2,2017.0,10.0,1.870967741935484
58352.0,31.39,120.46,4.5,2017.0,10.0,2.261290322580645
58353.0,31.52,120.34,11.5,2017.0,10.0,2.2483870967741937
58354.0,31.37,120.21,3.2,2017.0,10.0,2.0806451612903225
58356.0,31.24,121.0,3.2,2017.0,10.0,2.003225806451613
58358.0,31.05,120.26,16.7,2017.0,10.0,2.638709677419355
58359.0,31.08,120.37,4.7,2017.0,10.0,2.029032258064516
58360.0,31.55,121.12,3.3000000000000003,2017.0,10.0,2.506451612903226
58361.0,31.06,121.22,5.5,2017.0,10.0,1.7774193548387096
58362.0,31.24,121.27,5.5,2017.0,10.0,2.935483870967742
58365.0,31.22,121.12,6.5,2017.0,10.0,2.383870967741936
58366.0,31.4,121.3,4.3,2017.0,10.0,2.9290322580645163
58367.0,31.12,121.26,4.6000000000000005,2017.0,10.0,0.5290322580645161
58369.0,31.03,121.47,5.0,2017.0,10.0,3.3483870967741938
58370.0,31.14,121.32,4.4,2017.0,10.0,1.3935483870967742
58377.0,31.31,121.06,5.7,2017.0,10.0,2.506451612903226
58401.0,30.45,115.24,123.10000000000001,2017.0,10.0,2.193548387096774
58402.0,30.44,115.4,123.80000000000001,2017.0,10.0,1.4838709677419355
58404.0,30.28,115.13,61.800000000000004,2017.0,10.0,1.5419354838709678
58407.0,30.14,115.02,32.2,2017.0,10.0,1.338709677419355
58408.0,30.14,115.26,35.1,2017.0,10.0,1.364516129032258
58409.0,30.06,115.56,32.0,2017.0,10.0,3.074193548387097
58414.0,30.26,116.19,105.10000000000001,2017.0,10.0,4.680645161290323
58415.0,30.4,116.33,64.4,2017.0,10.0,3.3548387096774195
58416.0,30.45,116.49,35.5,2017.0,10.0,2.5161290322580645
58417.0,30.1,116.08,54.7,2017.0,10.0,3.3225806451612905
58418.0,30.08,116.4,60.0,2017.0,10.0,5.103225806451613
58419.0,30.06,117.01,17.6,2017.0,10.0,1.3161290322580648
58420.0,30.43,117.14,58.300000000000004,2017.0,10.0,3.1193548387096777
58421.0,30.38,117.52,31.0,2017.0,10.0,1.8967741935483873
58423.0,30.29,117.47,647.3000000000001,2017.0,10.0,1.3225806451612905
58424.0,30.37,116.58,62.0,2017.0,10.0,3.7870967741935484
58426.0,30.18,118.08,193.4,2017.0,10.0,1.0903225806451613
58427.0,30.39,117.3,15.0,2017.0,10.0,2.8483870967741938
58428.0,30.13,117.3,118.5,2017.0,10.0,1.0838709677419354
58429.0,30.59,117.51,11.0,2017.0,10.0,2.8129032258064517
58431.0,30.54,118.19,39.0,2017.0,10.0,1.9161290322580644
58432.0,30.41,118.24,57.300000000000004,2017.0,10.0,1.8548387096774193
58433.0,30.56,118.45,31.200000000000003,2017.0,10.0,1.864516129032258
58435.0,30.18,118.32,220.20000000000002,2017.0,10.0,1.8
58436.0,30.37,118.59,87.30000000000001,2017.0,10.0,1.2838709677419355
58437.0,30.08,118.09,1840.4,2017.0,10.0,6.080645161290323
58438.0,30.05,118.35,191.10000000000002,2017.0,10.0,2.709677419354839
58441.0,30.52,119.25,43.1,2017.0,10.0,1.7548387096774194
58442.0,31.1,119.11,16.5,2017.0,10.0,2.193548387096774
58443.0,31.01,119.54,25.0,2017.0,10.0,2.3419354838709676
58446.0,30.38,119.42,72.2,2017.0,10.0,1.4967741935483871
58448.0,30.13,119.42,117.60000000000001,2017.0,10.0,2.535483870967742
58449.0,30.03,119.57,46.5,2017.0,10.0,2.0516129032258066
58450.0,30.52,120.03,7.4,2017.0,10.0,2.3774193548387097
58451.0,30.5,120.56,2.6,2017.0,10.0,1.974193548387097
58452.0,30.44,120.46,4.800000000000001,2017.0,10.0,2.5258064516129033
58453.0,30.04,120.3,7.9,2017.0,10.0,1.4838709677419355
58454.0,30.32,119.59,102.0,2017.0,10.0,2.2258064516129035
58455.0,30.29,120.3,5.300000000000001,2017.0,10.0,2.2903225806451615
58456.0,30.38,120.31,6.0,2017.0,10.0,2.0838709677419356
58457.0,30.14,120.1,41.7,2017.0,10.0,2.7354838709677423
58458.0,30.32,120.54,4.800000000000001,2017.0,10.0,2.6322580645161295
58459.0,30.11,120.17,96.5,2017.0,10.0,4.096774193548387
58460.0,30.44,121.21,5.2,2017.0,10.0,2.367741935483871
58461.0,31.08,121.07,4.0,2017.0,10.0,2.2258064516129035
58462.0,31.01,121.11,8.1,2017.0,10.0,2.845161290322581
58463.0,30.53,121.3,4.6000000000000005,2017.0,10.0,2.6161290322580646
58464.0,30.39,121.07,4.0,2017.0,10.0,3.1483870967741936
58467.0,30.12,121.16,4.5,2017.0,10.0,1.9387096774193548
58468.0,30.01,121.08,38.0,2017.0,10.0,3.041935483870968
58472.0,30.44,122.27,79.60000000000001,2017.0,10.0,8.780645161290323
58474.0,30.38,122.03,54.400000000000006,2017.0,10.0,6.72258064516129
58477.0,30.02,122.06,35.7,2017.0,10.0,2.874193548387097
58484.0,30.15,122.12,37.1,2017.0,10.0,5.35483870967742
58500.0,29.54,115.13,57.0,2017.0,10.0,1.1580645161290322
58501.0,29.55,115.38,23.5,2017.0,10.0,2.5935483870967744
58502.0,29.4,116.01,74.8,2017.0,10.0,2.2870967741935484
58503.0,29.42,115.4,41.2,2017.0,10.0,2.174193548387097
58505.0,29.37,115.54,63.1,2017.0,10.0,2.97741935483871
58506.0,29.34,115.59,1164.5,2017.0,10.0,5.206451612903226
58507.0,29.15,115.07,116.0,2017.0,10.0,2.6612903225806455
58508.0,29.2,115.46,41.300000000000004,2017.0,10.0,1.867741935483871
58509.0,29.03,115.49,36.6,2017.0,10.0,3.509677419354839
58510.0,29.41,116.12,35.2,2017.0,10.0,4.6000000000000005
58512.0,29.54,116.33,71.3,2017.0,10.0,4.074193548387097
58514.0,29.27,116.03,37.1,2017.0,10.0,4.551612903225807
58517.0,29.15,116.11,77.5,2017.0,10.0,4.264516129032258
58519.0,29.0,116.41,40.1,2017.0,10.0,2.293548387096774
58520.0,29.51,117.43,142.0,2017.0,10.0,2.0225806451612907
58523.0,29.56,117.56,227.5,2017.0,10.0,1.409677419354839
58524.0,29.22,117.13,87.30000000000001,2017.0,10.0,2.8225806451612905
58527.0,29.18,117.12,61.5,2017.0,10.0,1.4193548387096775
58529.0,29.16,117.51,171.0,2017.0,10.0,2.2161290322580647
58530.0,29.52,118.26,168.70000000000002,2017.0,10.0,2.4516129032258065
58531.0,29.43,118.17,142.70000000000002,2017.0,10.0,1.6838709677419357
58534.0,29.47,118.11,170.20000000000002,2017.0,10.0,1.629032258064516
58537.0,29.08,118.24,153.60000000000002,2017.0,10.0,1.3838709677419354
58542.0,29.49,119.41,46.1,2017.0,10.0,1.9774193548387098
58543.0,29.37,119.01,171.4,2017.0,10.0,2.303225806451613
58544.0,29.29,119.16,88.9,2017.0,10.0,1.503225806451613
58546.0,29.28,119.53,115.80000000000001,2017.0,10.0,1.8
58547.0,29.02,119.11,66.2,2017.0,10.0,1.7161290322580645
58548.0,29.13,119.28,50.2,2017.0,10.0,2.0387096774193547
58549.0,29.07,119.39,62.6,2017.0,10.0,1.8967741935483873
58550.0,29.42,120.15,39.1,2017.0,10.0,2.064516129032258
58553.0,30.03,120.49,6.4,2017.0,10.0,3.0322580645161294
58555.0,29.31,120.53,115.10000000000001,2017.0,10.0,2.3483870967741938
58556.0,29.36,120.49,104.30000000000001,2017.0,10.0,2.448387096774194
58557.0,29.2,120.05,90.0,2017.0,10.0,2.9161290322580644
58558.0,29.16,120.13,89.9,2017.0,10.0,1.5225806451612904
58559.0,29.09,120.58,107.60000000000001,2017.0,10.0,3.5580645161290323
58560.0,29.03,120.26,304.5,2017.0,10.0,0.7580645161290324
58561.0,29.59,121.36,4.0,2017.0,10.0,2.729032258064516
58562.0,29.48,121.3,6.2,2017.0,10.0,3.2806451612903227
58563.0,29.53,121.5,5.0,2017.0,10.0,1.8903225806451613
58565.0,29.42,121.23,41.5,2017.0,10.0,2.8516129032258064
58566.0,29.28,121.53,6.0,2017.0,10.0,1.6967741935483873
58567.0,29.19,121.26,39.300000000000004,2017.0,10.0,2.809677419354839
58568.0,29.07,121.23,34.5,2017.0,10.0,2.3806451612903223
58569.0,29.12,121.57,128.4,2017.0,10.0,5.883870967741935
58570.0,29.57,122.18,85.2,2017.0,10.0,4.65483870967742
58600.0,28.52,115.22,78.9,2017.0,10.0,1.664516129032258
58601.0,28.42,115.23,53.7,2017.0,10.0,1.6354838709677422
58602.0,28.51,115.33,40.7,2017.0,10.0,2.374193548387097
58605.0,28.25,115.23,46.800000000000004,2017.0,10.0,2.1612903225806455
58606.0,28.36,115.55,46.900000000000006,2017.0,10.0,2.135483870967742
58607.0,28.33,115.57,31.900000000000002,2017.0,10.0,2.0225806451612907
58608.0,28.04,115.33,30.400000000000002,2017.0,10.0,1.4709677419354839
58609.0,28.13,115.49,27.0,2017.0,10.0,2.3806451612903223
58612.0,28.42,116.41,21.1,2017.0,10.0,2.8548387096774195
58614.0,28.24,116.17,67.2,2017.0,10.0,3.9225806451612906
58615.0,28.41,117.05,56.0,2017.0,10.0,1.4548387096774196
58616.0,28.12,116.49,47.1,2017.0,10.0,2.0870967741935487
58618.0,28.16,116.36,82.4,2017.0,10.0,3.7548387096774194
58619.0,27.54,116.16,73.7,2017.0,10.0,3.374193548387097
58620.0,29.01,117.06,51.2,2017.0,10.0,2.145161290322581
58622.0,28.57,117.35,88.5,2017.0,10.0,1.909677419354839
58623.0,28.28,117.55,90.60000000000001,2017.0,10.0,1.9483870967741936
58624.0,28.24,117.26,70.0,2017.0,10.0,1.8225806451612905
58625.0,28.25,117.36,79.0,2017.0,10.0,1.5548387096774194
58626.0,28.18,117.14,60.800000000000004,2017.0,10.0,2.245161290322581
58627.0,28.19,117.03,55.800000000000004,2017.0,10.0,1.8838709677419356
58629.0,28.17,117.42,100.30000000000001,2017.0,10.0,2.5225806451612907
58631.0,28.54,118.3,137.0,2017.0,10.0,3.1806451612903226
58632.0,28.43,118.36,126.30000000000001,2017.0,10.0,3.8935483870967746
58633.0,29.0,118.54,82.4,2017.0,10.0,3.312903225806452
58634.0,28.41,118.15,116.30000000000001,2017.0,10.0,2.47741935483871
58635.0,28.27,118.12,150.0,2017.0,10.0,3.258064516129032
58637.0,28.27,117.59,118.2,2017.0,10.0,1.838709677419355
58642.0,28.53,119.48,105.10000000000001,2017.0,10.0,1.5741935483870968
58643.0,28.54,120.02,102.9,2017.0,10.0,1.2774193548387096
58644.0,28.36,119.17,237.8,2017.0,10.0,1.1483870967741936
58646.0,28.28,119.56,59.7,2017.0,10.0,1.2935483870967743
58647.0,28.05,119.08,222.10000000000002,2017.0,10.0,1.7129032258064516
58652.0,28.52,120.43,83.0,2017.0,10.0,1.5516129032258066
58654.0,28.4,120.05,184.70000000000002,2017.0,10.0,1.2000000000000002
58656.0,28.04,120.58,60.800000000000004,2017.0,10.0,3.758064516129032
58657.0,28.09,120.17,57.800000000000004,2017.0,10.0,2.325806451612903
58658.0,28.09,120.41,34.300000000000004,2017.0,10.0,1.2774193548387096
58659.0,28.02,120.39,28.3,2017.0,10.0,0.896774193548387
58660.0,28.52,121.12,6.6000000000000005,2017.0,10.0,2.245161290322581
58664.0,28.22,121.22,35.300000000000004,2017.0,10.0,2.6806451612903226
58665.0,28.37,121.25,4.6000000000000005,2017.0,10.0,2.7516129032258068
58666.0,28.27,121.54,86.2,2017.0,10.0,9.058064516129033
58667.0,28.05,121.16,95.9,2017.0,10.0,5.5032258064516135
58693.0,28.42,115.5,40.0,2017.0,10.0,1.8903225806451613
58701.0,27.46,115.24,46.5,2017.0,10.0,2.3419354838709676
58704.0,27.35,115.21,104.5,2017.0,10.0,2.5806451612903225
58705.0,27.2,115.25,85.7,2017.0,10.0,1.8322580645161293
58706.0,27.26,115.5,181.8,2017.0,10.0,1.7225806451612904
58707.0,27.13,115.08,66.2,2017.0,10.0,2.2354838709677423
58710.0,27.46,116.03,78.60000000000001,2017.0,10.0,1.9903225806451612
58712.0,27.55,116.47,130.20000000000002,2017.0,10.0,2.5870967741935487
58713.0,27.43,117.04,225.10000000000002,2017.0,10.0,1.2612903225806453
58714.0,27.33,116.14,120.4,2017.0,10.0,1.4193548387096775
58715.0,27.35,116.39,80.80000000000001,2017.0,10.0,2.703225806451613
58718.0,27.13,116.32,111.5,2017.0,10.0,2.4580645161290327
58719.0,27.18,116.56,131.1,2017.0,10.0,1.332258064516129
58724.0,27.32,117.19,268.2,2017.0,10.0,1.9258064516129032
58725.0,27.2,117.28,218.0,2017.0,10.0,1.4612903225806453
58730.0,27.46,118.02,222.10000000000002,2017.0,10.0,1.5580645161290323
58731.0,27.55,118.32,276.90000000000003,2017.0,10.0,1.5774193548387097
58734.0,27.2,118.07,196.9,2017.0,10.0,1.0129032258064516
58735.0,27.31,118.45,260.2,2017.0,10.0,2.6
58736.0,27.23,118.49,262.40000000000003,2017.0,10.0,1.603225806451613
58737.0,27.03,118.19,154.9,2017.0,10.0,1.2322580645161292
58742.0,28.06,119.34,163.0,2017.0,10.0,1.0580645161290323
58744.0,27.27,119.25,815.9000000000001,2017.0,10.0,2.2580645161290325
58745.0,27.37,119.05,400.8,2017.0,10.0,2.2516129032258063
58746.0,27.33,119.42,538.9,2017.0,10.0,2.054838709677419
58747.0,27.09,119.21,899.3000000000001,2017.0,10.0,1.9967741935483874
58748.0,27.06,119.39,50.5,2017.0,10.0,1.8096774193548388
58749.0,27.14,119.53,684.1,2017.0,10.0,3.0516129032258066
58750.0,27.47,120.05,105.4,2017.0,10.0,1.2580645161290323
58751.0,27.4,120.34,254.0,2017.0,10.0,4.903225806451613
58752.0,27.47,120.39,39.7,2017.0,10.0,2.545161290322581
58754.0,27.2,120.12,36.2,2017.0,10.0,1.9419354838709677
58760.0,27.5,121.09,68.60000000000001,2017.0,10.0,4.558064516129032
58804.0,26.17,115.21,184.0,2017.0,10.0,1.7516129032258065
58806.0,26.29,116.01,209.10000000000002,2017.0,10.0,2.3774193548387097
58813.0,26.5,116.18,166.3,2017.0,10.0,2.445161290322581
58814.0,26.21,116.21,280.2,2017.0,10.0,3.203225806451613
58818.0,26.14,116.38,358.90000000000003,2017.0,10.0,1.7258064516129032
58819.0,26.11,116.49,336.90000000000003,2017.0,10.0,1.5548387096774194
58820.0,26.54,117.1,342.90000000000003,2017.0,10.0,1.370967741935484
58821.0,26.44,117.28,173.9,2017.0,10.0,1.1580645161290322
58822.0,26.5,116.51,342.3,2017.0,10.0,1.3258064516129033
58823.0,26.48,117.48,175.20000000000002,2017.0,10.0,1.1935483870967742
58824.0,26.24,117.09,357.40000000000003,2017.0,10.0,0.9580645161290322
58826.0,26.24,117.48,120.60000000000001,2017.0,10.0,1.164516129032258
58828.0,26.16,117.37,208.20000000000002,2017.0,10.0,2.109677419354839
58834.0,26.38,118.1,152.20000000000002,2017.0,10.0,1.7774193548387096
58836.0,26.35,118.44,361.5,2017.0,10.0,1.7225806451612904
58837.0,26.09,118.09,204.8,2017.0,10.0,1.0903225806451613
58839.0,26.14,118.51,40.800000000000004,2017.0,10.0,1.8129032258064517
58843.0,26.53,120.01,56.800000000000004,2017.0,10.0,3.2838709677419353
58844.0,26.09,119.09,57.800000000000004,2017.0,10.0,2.1580645161290324
58845.0,26.3,119.33,78.5,2017.0,10.0,2.467741935483871
58846.0,26.4,119.31,32.4,2017.0,10.0,1.3129032258064517
58847.0,26.05,119.17,84.0,2017.0,10.0,2.5516129032258066
58848.0,26.12,119.33,13.4,2017.0,10.0,2.2419354838709675
58850.0,26.55,120.14,92.2,2017.0,10.0,6.435483870967743
58903.0,25.54,116.02,210.0,2017.0,10.0,1.535483870967742
58905.0,25.58,115.25,133.20000000000002,2017.0,10.0,1.5870967741935484
58906.0,25.36,115.48,167.4,2017.0,10.0,1.906451612903226
58907.0,25.09,115.24,305.0,2017.0,10.0,1.3774193548387097
58911.0,25.51,116.22,310.0,2017.0,10.0,1.5548387096774194
58912.0,25.43,116.44,404.0,2017.0,10.0,2.603225806451613
58917.0,25.05,116.06,307.0,2017.0,10.0,3.474193548387097
58918.0,25.03,116.25,198.0,2017.0,10.0,2.4806451612903224
58921.0,25.58,117.21,206.0,2017.0,10.0,1.8548387096774193
58923.0,25.42,117.5,400.1,2017.0,10.0,1.2548387096774194
58926.0,25.18,117.25,205.3,2017.0,10.0,1.629032258064516
58927.0,25.03,117.01,376.0,2017.0,10.0,2.296774193548387
58928.0,25.01,117.32,166.5,2017.0,10.0,1.9774193548387098
58929.0,25.04,118.12,130.6,2017.0,10.0,2.270967741935484
58931.0,25.43,118.06,1653.5,2017.0,10.0,8.46774193548387
58932.0,25.52,118.56,85.60000000000001,2017.0,10.0,1.6193548387096777
58933.0,26.55,118.59,869.5,2017.0,10.0,1.9387096774193548
58934.0,25.2,118.16,183.8,2017.0,10.0,2.3483870967741938
58935.0,25.31,118.14,645.6,2017.0,10.0,3.2677419354838713
58936.0,25.22,118.42,77.7,2017.0,10.0,2.2129032258064516
58938.0,25.14,118.59,23.1,2017.0,10.0,3.7
58940.0,26.05,119.2,25.6,2017.0,10.0,2.5903225806451613
58941.0,25.58,119.3,25.900000000000002,2017.0,10.0,3.8096774193548386
58942.0,25.43,119.23,39.2,2017.0,10.0,2.703225806451613
58944.0,25.31,119.47,32.4,2017.0,10.0,5.232258064516129
58946.0,25.27,119.0,81.10000000000001,2017.0,10.0,2.8419354838709676
59001.0,24.47,105.2,672.2,2017.0,10.0,1.506451612903226
59004.0,24.3,105.05,827.0,2017.0,10.0,1.8516129032258064
59007.0,24.04,105.04,1249.6000000000001,2017.0,10.0,1.1580645161290322
59012.0,24.47,106.33,972.1,2017.0,10.0,1.270967741935484
59015.0,24.21,106.34,437.90000000000003,2017.0,10.0,0.9709677419354839
59017.0,24.16,106.16,278.2,2017.0,10.0,1.209677419354839
59021.0,24.33,107.02,509.40000000000003,2017.0,10.0,1.1935483870967742
59022.0,24.59,107.33,749.5,2017.0,10.0,2.4322580645161294
59023.0,24.42,108.02,260.2,2017.0,10.0,1.564516129032258
59025.0,24.32,107.23,248.8,2017.0,10.0,0.7967741935483872
59027.0,24.08,107.15,254.9,2017.0,10.0,1.7129032258064516
59031.0,24.49,108.16,342.3,2017.0,10.0,2.203225806451613
59033.0,24.47,108.52,363.0,2017.0,10.0,2.3419354838709676
59034.0,24.29,108.4,150.70000000000002,2017.0,10.0,1.4612903225806453
59037.0,23.56,108.06,170.8,2017.0,10.0,3.0225806451612907
59038.0,24.04,108.39,138.5,2017.0,10.0,1.5741935483870968
59041.0,24.39,109.15,108.30000000000001,2017.0,10.0,1.693548387096774
59044.0,24.28,109.23,97.5,2017.0,10.0,1.7483870967741937
59045.0,24.29,109.45,94.7,2017.0,10.0,1.845161290322581
59046.0,24.21,109.24,96.80000000000001,2017.0,10.0,1.864516129032258
59047.0,24.15,109.2,100.9,2017.0,10.0,1.7870967741935484
59051.0,24.46,110.3,136.70000000000002,2017.0,10.0,1.4483870967741936
59052.0,24.5,110.49,169.60000000000002,2017.0,10.0,2.764516129032258
59053.0,24.39,110.38,157.60000000000002,2017.0,10.0,2.232258064516129
59055.0,24.3,110.24,165.70000000000002,2017.0,10.0,1.6322580645161293
59057.0,24.08,110.11,830.9000000000001,2017.0,10.0,1.603225806451613
59058.0,24.12,110.31,181.9,2017.0,10.0,2.506451612903226
59059.0,24.11,110.48,105.80000000000001,2017.0,10.0,1.7516129032258065
59061.0,24.49,111.16,193.10000000000002,2017.0,10.0,2.829032258064516
59063.0,25.11,111.34,265.7,2017.0,10.0,3.8774193548387097
59064.0,24.29,111.18,168.0,2017.0,10.0,4.012903225806452
59065.0,24.25,111.3,148.70000000000002,2017.0,10.0,2.7870967741935484
59071.0,24.44,112.17,174.3,2017.0,10.0,1.9870967741935486
59072.0,24.49,112.22,131.70000000000002,2017.0,10.0,2.374193548387097
59074.0,24.34,112.04,300.6,2017.0,10.0,1.6806451612903226
59075.0,24.28,112.38,70.5,2017.0,10.0,1.2161290322580647
59081.0,24.47,113.17,131.1,2017.0,10.0,1.909677419354839
59082.0,24.4,113.36,121.30000000000001,2017.0,10.0,2.75
59087.0,23.53,113.31,97.2,2017.0,10.0,2.67741935483871
59088.0,24.11,113.25,74.4,2017.0,10.0,2.4548387096774196
59090.0,24.58,114.03,143.9,2017.0,10.0,1.8935483870967742
59091.0,24.45,114.31,277.1,2017.0,10.0,1.8548387096774193
59092.0,24.52,114.48,250.20000000000002,2017.0,10.0,2.919354838709678
59093.0,24.47,115.02,253.0,2017.0,10.0,1.9193548387096777
59094.0,24.21,114.07,184.10000000000002,2017.0,10.0,2.948387096774194
59096.0,24.22,114.29,215.20000000000002,2017.0,10.0,1.4838709677419355
59097.0,24.03,114.12,199.3,2017.0,10.0,2.2129032258064516
59099.0,24.27,114.56,173.70000000000002,2017.0,10.0,1.793548387096774
59102.0,24.57,115.39,303.90000000000003,2017.0,10.0,1.7193548387096778
59106.0,24.34,115.52,200.8,2017.0,10.0,2.6193548387096777
59107.0,24.07,115.17,179.60000000000002,2017.0,10.0,2.509677419354839
59109.0,24.1,115.43,123.60000000000001,2017.0,10.0,1.8322580645161293
59113.0,24.44,116.43,226.9,2017.0,10.0,1.3419354838709678
59114.0,24.39,116.1,135.70000000000002,2017.0,10.0,2.3806451612903223
59116.0,24.21,116.42,80.10000000000001,2017.0,10.0,1.3161290322580648
59117.0,24.17,116.04,116.0,2017.0,10.0,1.8225806451612905
59122.0,24.37,117.45,43.0,2017.0,10.0,1.9322580645161294
59124.0,24.31,117.23,53.7,2017.0,10.0,1.664516129032258
59125.0,24.23,117.18,108.5,2017.0,10.0,2.064516129032258
59126.0,24.3,117.39,28.900000000000002,2017.0,10.0,1.693548387096774
59127.0,24.26,117.5,32.1,2017.0,10.0,2.4290322580645163
59129.0,24.08,117.35,61.1,2017.0,10.0,2.5935483870967744
59130.0,24.44,118.09,30.8,2017.0,10.0,2.5870967741935487
59131.0,24.58,118.22,45.400000000000006,2017.0,10.0,1.8774193548387097
59133.0,24.54,118.55,21.8,2017.0,10.0,5.65483870967742
59134.0,24.29,118.04,139.4,2017.0,10.0,3.8483870967741938
59137.0,24.48,118.33,135.0,2017.0,10.0,6.351612903225806
59205.0,23.39,105.38,685.8000000000001,2017.0,10.0,1.2258064516129032
59209.0,23.25,105.5,794.1,2017.0,10.0,1.2129032258064516
59211.0,23.54,106.36,174.70000000000002,2017.0,10.0,1.1870967741935485
59213.0,23.45,106.57,133.0,2017.0,10.0,2.009677419354839
59215.0,23.2,106.38,680.0,2017.0,10.0,1.1838709677419355
59218.0,23.08,106.25,739.9000000000001,2017.0,10.0,0.9935483870967743
59224.0,23.36,107.07,111.2,2017.0,10.0,1.4161290322580646
59227.0,23.07,107.08,454.20000000000005,2017.0,10.0,1.4935483870967743
59228.0,23.17,107.34,146.4,2017.0,10.0,2.054838709677419
59229.0,23.1,107.42,125.7,2017.0,10.0,2.2483870967741937
59230.0,23.43,108.07,219.0,2017.0,10.0,1.8580645161290326
59235.0,23.26,108.37,115.5,2017.0,10.0,1.7419354838709677
59237.0,23.11,108.18,155.3,2017.0,10.0,2.0903225806451613
59238.0,23.15,108.5,127.7,2017.0,10.0,2.438709677419355
59241.0,23.58,109.41,90.5,2017.0,10.0,1.8967741935483873
59242.0,23.46,109.09,96.7,2017.0,10.0,1.970967741935484
59246.0,23.36,109.4,70.0,2017.0,10.0,1.793548387096774
59249.0,23.07,109.37,51.400000000000006,2017.0,10.0,1.6838709677419357
59254.0,23.24,110.05,42.5,2017.0,10.0,1.2290322580645163
59255.0,23.33,110.23,32.5,2017.0,10.0,1.4129032258064518
59256.0,23.22,110.54,105.5,2017.0,10.0,1.8548387096774193
59264.0,23.24,111.3,83.60000000000001,2017.0,10.0,1.8225806451612905
59265.0,23.29,111.18,114.80000000000001,2017.0,10.0,2.093548387096774
59266.0,23.25,111.14,42.5,2017.0,10.0,1.603225806451613
59268.0,23.16,111.33,70.60000000000001,2017.0,10.0,1.403225806451613
59269.0,23.1,111.47,47.2,2017.0,10.0,1.5935483870967744
59270.0,23.56,112.11,84.80000000000001,2017.0,10.0,1.845161290322581
59271.0,23.38,112.25,92.7,2017.0,10.0,1.474193548387097
59276.0,23.21,112.39,40.1,2017.0,10.0,2.3580645161290326
