区站号,纬度,经度,观测场拔海高度,年,月,平均气温
58314.0,31.24,116.19,86.4,2017.0,2.0,6.035714285714286
58316.0,31.28,116.55,23.6,2017.0,2.0,6.80357142857143
58317.0,30.52,116.22,434.20000000000005,2017.0,2.0,5.560714285714286
58319.0,31.04,116.57,85.4,2017.0,2.0,7.1035714285714295
58320.0,31.44,117.08,21.8,2017.0,2.0,6.364285714285715
58321.0,31.47,117.18,27.0,2017.0,2.0,6.378571428571429
58323.0,31.53,117.28,25.0,2017.0,2.0,6.460714285714286
58326.0,31.35,117.5,30.900000000000002,2017.0,2.0,6.4714285714285715
58327.0,31.16,117.17,45.2,2017.0,2.0,7.021428571428571
58329.0,31.2,117.52,9.600000000000001,2017.0,2.0,6.5964285714285715
58330.0,31.45,118.05,26.0,2017.0,2.0,5.75
58331.0,31.44,118.22,22.5,2017.0,2.0,6.835714285714286
58334.0,31.23,118.25,10.200000000000001,2017.0,2.0,6.896428571428571
58335.0,31.33,118.34,60.0,2017.0,2.0,6.510714285714286
58336.0,31.42,118.34,80.0,2017.0,2.0,6.6000000000000005
58337.0,31.05,118.11,26.8,2017.0,2.0,6.235714285714286
58338.0,31.07,118.36,40.0,2017.0,2.0,6.489285714285714
58339.0,31.2,118.54,16.6,2017.0,2.0,6.8535714285714295
58340.0,31.36,119.03,30.400000000000002,2017.0,2.0,5.675000000000001
58341.0,31.59,119.36,6.6000000000000005,2017.0,2.0,6.353571428571429
58342.0,31.42,119.32,5.4,2017.0,2.0,6.4107142857142865
58343.0,31.52,119.59,4.4,2017.0,2.0,6.260714285714286
58344.0,31.58,119.12,36.0,2017.0,2.0,5.989285714285715
58345.0,31.25,119.3,5.9,2017.0,2.0,6.2
58346.0,31.2,119.49,16.400000000000002,2017.0,2.0,5.489285714285715
58349.0,31.25,120.34,8.0,2017.0,2.0,7.025
58351.0,31.54,120.18,4.2,2017.0,2.0,6.264285714285715
58352.0,31.39,120.46,4.5,2017.0,2.0,6.585714285714286
58353.0,31.52,120.34,11.5,2017.0,2.0,6.328571428571429
58354.0,31.37,120.21,3.2,2017.0,2.0,6.392857142857143
58356.0,31.24,121.0,3.2,2017.0,2.0,6.92857142857143
58358.0,31.04,120.26,16.7,2017.0,2.0,6.825
58359.0,31.08,120.37,4.7,2017.0,2.0,6.889285714285714
58360.0,31.55,121.12,3.3000000000000003,2017.0,2.0,5.860714285714286
58361.0,31.06,121.22,5.5,2017.0,2.0,7.15
58362.0,31.24,121.27,5.5,2017.0,2.0,6.796428571428571
58365.0,31.22,121.12,6.5,2017.0,2.0,6.735714285714287
58366.0,31.4,121.3,4.3,2017.0,2.0,5.489285714285715
58367.0,31.12,121.26,4.6000000000000005,2017.0,2.0,7.45
58369.0,31.03,121.47,5.0,2017.0,2.0,6.610714285714287
58370.0,31.14,121.32,4.4,2017.0,2.0,6.87857142857143
58377.0,31.31,121.06,5.7,2017.0,2.0,6.114285714285715
58401.0,30.45,115.24,123.10000000000001,2017.0,2.0,7.62857142857143
58402.0,30.44,115.4,123.80000000000001,2017.0,2.0,7.42857142857143
58404.0,30.28,115.13,61.800000000000004,2017.0,2.0,8.314285714285715
58407.0,30.14,115.02,32.2,2017.0,2.0,8.239285714285714
58408.0,30.14,115.26,35.1,2017.0,2.0,8.67142857142857
58409.0,30.06,115.56,32.0,2017.0,2.0,7.585714285714286
58414.0,30.26,116.19,105.10000000000001,2017.0,2.0,7.328571428571429
58415.0,30.4,116.33,64.4,2017.0,2.0,7.257142857142857
58416.0,30.45,116.49,35.5,2017.0,2.0,7.314285714285714
58417.0,30.1,116.08,54.7,2017.0,2.0,7.582142857142857
58418.0,30.08,116.4,60.0,2017.0,2.0,7.789285714285715
58419.0,30.06,117.01,17.6,2017.0,2.0,7.064285714285714
58420.0,30.43,117.14,58.300000000000004,2017.0,2.0,7.325
58421.0,30.38,117.52,31.0,2017.0,2.0,7.146428571428571
58423.0,30.29,117.47,647.3000000000001,2017.0,2.0,5.007142857142857
58424.0,30.37,116.58,62.0,2017.0,2.0,7.425000000000001
58426.0,30.18,118.08,193.4,2017.0,2.0,6.55357142857143
58427.0,30.39,117.3,15.0,2017.0,2.0,6.917857142857144
58428.0,30.13,117.3,118.5,2017.0,2.0,7.232142857142858
58429.0,30.59,117.51,11.0,2017.0,2.0,7.2250000000000005
58431.0,30.54,118.19,39.0,2017.0,2.0,6.303571428571429
58432.0,30.41,118.24,57.300000000000004,2017.0,2.0,6.607142857142858
58433.0,30.56,118.45,31.200000000000003,2017.0,2.0,6.825
58435.0,30.18,118.32,220.20000000000002,2017.0,2.0,6.4107142857142865
58436.0,30.37,118.59,87.30000000000001,2017.0,2.0,6.67857142857143
58437.0,30.08,118.09,1840.4,2017.0,2.0,1.092857142857143
58438.0,30.05,118.35,191.10000000000002,2017.0,2.0,7.017857142857143
58441.0,30.52,119.25,43.1,2017.0,2.0,6.2
58442.0,31.1,119.11,16.5,2017.0,2.0,6.4750000000000005
58443.0,31.01,119.54,25.0,2017.0,2.0,6.642857142857143
58446.0,30.38,119.42,72.2,2017.0,2.0,6.632142857142857
58448.0,30.13,119.42,117.60000000000001,2017.0,2.0,6.557142857142857
58449.0,30.03,119.57,46.5,2017.0,2.0,7.692857142857143
58450.0,30.52,120.03,7.4,2017.0,2.0,6.817857142857143
58451.0,30.5,120.56,2.6,2017.0,2.0,6.6607142857142865
58452.0,30.44,120.46,4.800000000000001,2017.0,2.0,6.95
58453.0,30.04,120.3,7.9,2017.0,2.0,8.05
58454.0,30.32,119.59,102.0,2017.0,2.0,7.075
58455.0,30.29,120.3,5.300000000000001,2017.0,2.0,6.121428571428572
58456.0,30.38,120.31,6.0,2017.0,2.0,7.2
58457.0,30.14,120.1,41.7,2017.0,2.0,7.778571428571429
58458.0,30.32,120.54,4.800000000000001,2017.0,2.0,7.082142857142857
58459.0,30.11,120.17,96.5,2017.0,2.0,7.75357142857143
58460.0,30.44,121.21,5.2,2017.0,2.0,6.989285714285714
58461.0,31.08,121.07,4.0,2017.0,2.0,6.585714285714286
58462.0,31.01,121.1,8.1,2017.0,2.0,7.00357142857143
58463.0,30.53,121.3,4.6000000000000005,2017.0,2.0,6.4
58464.0,30.39,121.07,4.0,2017.0,2.0,6.7
58467.0,30.12,121.16,4.5,2017.0,2.0,7.45
58468.0,30.01,121.08,38.0,2017.0,2.0,7.196428571428571
58472.0,30.44,122.27,79.60000000000001,2017.0,2.0,7.37857142857143
58474.0,30.38,122.03,54.400000000000006,2017.0,2.0,7.4071428571428575
58477.0,30.02,122.06,35.7,2017.0,2.0,7.371428571428571
58484.0,30.15,122.12,37.1,2017.0,2.0,7.778571428571429
58500.0,29.54,115.13,57.0,2017.0,2.0,8.510714285714286
58501.0,29.55,115.38,23.5,2017.0,2.0,7.828571428571429
58502.0,29.4,116.01,74.8,2017.0,2.0,7.357142857142858
58503.0,29.42,115.4,41.2,2017.0,2.0,7.671428571428571
58505.0,29.37,115.54,63.1,2017.0,2.0,7.807142857142857
58506.0,29.34,115.59,1164.5,2017.0,2.0,4.253571428571429
58507.0,29.15,115.07,116.0,2017.0,2.0,8.339285714285714
58508.0,29.2,115.46,41.300000000000004,2017.0,2.0,7.5321428571428575
58509.0,29.03,115.49,36.6,2017.0,2.0,8.767857142857144
58510.0,29.41,116.12,35.2,2017.0,2.0,8.00357142857143
58512.0,29.54,116.33,71.3,2017.0,2.0,7.664285714285715
58514.0,29.27,116.03,37.1,2017.0,2.0,8.42142857142857
58517.0,29.15,116.11,77.5,2017.0,2.0,8.767857142857144
58519.0,29.0,116.41,40.1,2017.0,2.0,9.52857142857143
58520.0,29.51,117.43,142.0,2017.0,2.0,7.2214285714285715
58523.0,29.56,117.56,227.5,2017.0,2.0,7.175000000000001
58524.0,29.22,117.13,87.30000000000001,2017.0,2.0,8.871428571428572
58527.0,29.18,117.12,61.5,2017.0,2.0,9.60357142857143
58529.0,29.16,117.51,171.0,2017.0,2.0,8.882142857142858
58530.0,29.52,118.26,168.70000000000002,2017.0,2.0,7.775
58531.0,29.43,118.17,142.70000000000002,2017.0,2.0,8.175
58534.0,29.47,118.11,170.20000000000002,2017.0,2.0,7.757142857142857
58537.0,29.08,118.24,153.60000000000002,2017.0,2.0,8.121428571428572
58542.0,29.49,119.41,46.1,2017.0,2.0,7.707142857142857
58543.0,29.37,119.01,171.4,2017.0,2.0,8.54642857142857
58544.0,29.29,119.16,88.9,2017.0,2.0,8.196428571428571
58546.0,29.28,119.53,115.80000000000001,2017.0,2.0,7.639285714285714
58547.0,29.02,119.11,66.2,2017.0,2.0,8.4
58548.0,29.13,119.28,50.2,2017.0,2.0,8.875
58549.0,29.07,119.39,62.6,2017.0,2.0,9.05
58550.0,29.42,120.15,39.1,2017.0,2.0,7.7821428571428575
58553.0,30.03,120.49,6.4,2017.0,2.0,7.403571428571429
58555.0,29.31,120.53,115.10000000000001,2017.0,2.0,7.732142857142858
58556.0,29.36,120.49,104.30000000000001,2017.0,2.0,7.5
58557.0,29.2,120.05,90.0,2017.0,2.0,8.307142857142857
58558.0,29.16,120.13,89.9,2017.0,2.0,8.885714285714286
58559.0,29.09,120.58,107.60000000000001,2017.0,2.0,7.9785714285714295
58560.0,29.03,120.26,304.5,2017.0,2.0,7.025
58561.0,29.59,121.36,4.0,2017.0,2.0,6.817857142857143
58562.0,29.48,121.3,6.2,2017.0,2.0,7.575
58563.0,29.53,121.5,5.0,2017.0,2.0,7.607142857142858
58565.0,29.42,121.23,41.5,2017.0,2.0,7.460714285714286
58566.0,29.28,121.53,6.0,2017.0,2.0,7.642857142857143
58567.0,29.19,121.26,39.300000000000004,2017.0,2.0,7.778571428571429
58568.0,29.07,121.23,34.5,2017.0,2.0,7.8535714285714295
58569.0,29.12,121.57,128.4,2017.0,2.0,7.607142857142858
58570.0,29.57,122.18,85.2,2017.0,2.0,7.735714285714287
58600.0,28.52,115.22,78.9,2017.0,2.0,8.95357142857143
58601.0,28.42,115.23,53.7,2017.0,2.0,9.317857142857143
58602.0,28.51,115.33,40.7,2017.0,2.0,8.089285714285714
58605.0,28.25,115.23,46.800000000000004,2017.0,2.0,9.685714285714287
58606.0,28.36,115.55,46.900000000000006,2017.0,2.0,9.464285714285714
58607.0,28.33,115.57,31.900000000000002,2017.0,2.0,9.339285714285714
58608.0,28.04,115.33,30.400000000000002,2017.0,2.0,9.771428571428572
58609.0,28.13,115.49,27.0,2017.0,2.0,9.47857142857143
58612.0,28.42,116.41,21.1,2017.0,2.0,9.596428571428572
58614.0,28.24,116.17,67.2,2017.0,2.0,9.089285714285714
58615.0,28.41,117.05,56.0,2017.0,2.0,9.246428571428572
58616.0,28.12,116.49,47.1,2017.0,2.0,9.042857142857143
58618.0,28.16,116.36,82.4,2017.0,2.0,9.139285714285714
58619.0,27.54,116.16,73.7,2017.0,2.0,9.289285714285715
58620.0,29.01,117.06,51.2,2017.0,2.0,9.414285714285715
58622.0,28.57,117.35,88.5,2017.0,2.0,9.214285714285714
58623.0,28.28,117.55,90.60000000000001,2017.0,2.0,9.85357142857143
58624.0,28.24,117.26,70.0,2017.0,2.0,9.896428571428572
58625.0,28.25,117.36,79.0,2017.0,2.0,9.9
58626.0,28.18,117.14,60.800000000000004,2017.0,2.0,9.721428571428572
58627.0,28.19,117.03,55.800000000000004,2017.0,2.0,9.892857142857144
58629.0,28.17,117.42,100.30000000000001,2017.0,2.0,9.45357142857143
58631.0,28.54,118.3,137.0,2017.0,2.0,8.707142857142857
58632.0,28.43,118.36,126.30000000000001,2017.0,2.0,8.857142857142858
58633.0,29.0,118.54,82.4,2017.0,2.0,8.635714285714286
58634.0,28.41,118.15,116.30000000000001,2017.0,2.0,8.90357142857143
58635.0,28.27,118.12,150.0,2017.0,2.0,9.214285714285714
58637.0,28.27,117.59,118.2,2017.0,2.0,9.192857142857143
58642.0,28.53,119.48,105.10000000000001,2017.0,2.0,8.514285714285714
58643.0,28.54,120.02,102.9,2017.0,2.0,9.25357142857143
58644.0,28.36,119.17,237.8,2017.0,2.0,8.725
58646.0,28.28,119.56,59.7,2017.0,2.0,10.039285714285715
58647.0,28.05,119.08,222.10000000000002,2017.0,2.0,10.192857142857143
58652.0,28.52,120.43,83.0,2017.0,2.0,9.092857142857143
58654.0,28.4,120.05,184.70000000000002,2017.0,2.0,8.325000000000001
58656.0,28.04,120.58,60.800000000000004,2017.0,2.0,9.535714285714286
58657.0,28.09,120.17,57.800000000000004,2017.0,2.0,10.610714285714288
58658.0,28.09,120.41,34.300000000000004,2017.0,2.0,10.225000000000001
58659.0,28.02,120.39,28.3,2017.0,2.0,10.450000000000001
58660.0,28.52,121.12,6.6000000000000005,2017.0,2.0,8.610714285714286
58664.0,28.22,121.22,35.300000000000004,2017.0,2.0,8.892857142857144
58665.0,28.37,121.25,4.6000000000000005,2017.0,2.0,8.789285714285715
58666.0,28.27,121.54,86.2,2017.0,2.0,8.617857142857144
58667.0,28.05,121.16,95.9,2017.0,2.0,8.885714285714286
58693.0,28.42,115.5,40.0,2017.0,2.0,9.807142857142857
58701.0,27.46,115.24,46.5,2017.0,2.0,9.814285714285715
58704.0,27.35,115.21,104.5,2017.0,2.0,9.435714285714287
58705.0,27.2,115.25,85.7,2017.0,2.0,9.65357142857143
58706.0,27.26,115.5,181.8,2017.0,2.0,9.37857142857143
58707.0,27.13,115.08,66.2,2017.0,2.0,10.521428571428572
58710.0,27.46,116.03,78.60000000000001,2017.0,2.0,8.864285714285714
58712.0,27.55,116.47,130.20000000000002,2017.0,2.0,10.085714285714287
58713.0,27.43,117.04,225.10000000000002,2017.0,2.0,9.17142857142857
58714.0,27.33,116.14,120.4,2017.0,2.0,9.117857142857144
58715.0,27.35,116.39,80.80000000000001,2017.0,2.0,9.857142857142858
58718.0,27.13,116.32,111.5,2017.0,2.0,10.396428571428572
58719.0,27.18,116.56,131.1,2017.0,2.0,10.05
58724.0,27.32,117.19,268.2,2017.0,2.0,9.789285714285715
58725.0,27.2,117.28,218.0,2017.0,2.0,10.57857142857143
58730.0,27.46,118.02,222.10000000000002,2017.0,2.0,11.014285714285714
58731.0,27.55,118.32,276.90000000000003,2017.0,2.0,9.79642857142857
58734.0,27.2,118.07,196.9,2017.0,2.0,11.032142857142858
58735.0,27.31,118.45,260.2,2017.0,2.0,10.607142857142858
58736.0,27.23,118.49,262.40000000000003,2017.0,2.0,11.167857142857144
58737.0,27.03,118.19,154.9,2017.0,2.0,11.54642857142857
58742.0,28.06,119.34,163.0,2017.0,2.0,9.70357142857143
58744.0,27.27,119.25,815.9000000000001,2017.0,2.0,7.385714285714286
58745.0,27.37,119.05,400.8,2017.0,2.0,10.542857142857144
58746.0,27.33,119.42,538.9,2017.0,2.0,8.35
58747.0,27.09,119.21,899.3000000000001,2017.0,2.0,7.30357142857143
58748.0,27.06,119.39,50.5,2017.0,2.0,11.975000000000001
58749.0,27.14,119.53,684.1,2017.0,2.0,7.739285714285714
58750.0,27.47,120.05,105.4,2017.0,2.0,10.167857142857144
58751.0,27.4,120.34,254.0,2017.0,2.0,8.717857142857143
58752.0,27.47,120.39,39.7,2017.0,2.0,10.017857142857144
58754.0,27.2,120.12,36.2,2017.0,2.0,10.621428571428572
58760.0,27.5,121.09,68.60000000000001,2017.0,2.0,9.325000000000001
58804.0,26.17,115.21,184.0,2017.0,2.0,11.242857142857144
58806.0,26.29,116.01,209.10000000000002,2017.0,2.0,11.3
58813.0,26.5,116.18,166.3,2017.0,2.0,10.317857142857143
58814.0,26.21,116.21,280.2,2017.0,2.0,10.557142857142857
58818.0,26.14,116.38,358.90000000000003,2017.0,2.0,10.971428571428572
58819.0,26.11,116.49,336.90000000000003,2017.0,2.0,11.185714285714287
58820.0,26.54,117.1,342.90000000000003,2017.0,2.0,10.02857142857143
58821.0,26.44,117.28,173.9,2017.0,2.0,12.007142857142858
58822.0,26.5,116.51,342.3,2017.0,2.0,9.67142857142857
58823.0,26.48,117.48,175.20000000000002,2017.0,2.0,11.585714285714287
58824.0,26.24,117.09,357.40000000000003,2017.0,2.0,11.32857142857143
58826.0,26.24,117.48,120.60000000000001,2017.0,2.0,12.682142857142857
58828.0,26.16,117.37,208.20000000000002,2017.0,2.0,12.942857142857143
58834.0,26.38,118.1,152.20000000000002,2017.0,2.0,12.79642857142857
58836.0,26.35,118.44,361.5,2017.0,2.0,11.439285714285715
58837.0,26.09,118.09,204.8,2017.0,2.0,12.010714285714286
58839.0,26.14,118.51,40.800000000000004,2017.0,2.0,12.757142857142858
58843.0,26.53,120.01,56.800000000000004,2017.0,2.0,10.089285714285715
58844.0,26.09,119.09,57.800000000000004,2017.0,2.0,12.3
58845.0,26.3,119.33,78.5,2017.0,2.0,10.739285714285714
58846.0,26.4,119.31,32.4,2017.0,2.0,11.567857142857143
58847.0,26.05,119.17,84.0,2017.0,2.0,12.164285714285715
58848.0,26.12,119.33,13.4,2017.0,2.0,9.967857142857143
58850.0,26.55,120.14,92.2,2017.0,2.0,10.232142857142858
58903.0,25.54,116.02,210.0,2017.0,2.0,12.135714285714286
58905.0,25.58,115.25,133.20000000000002,2017.0,2.0,12.42142857142857
58906.0,25.36,115.48,167.4,2017.0,2.0,12.192857142857143
58907.0,25.09,115.24,305.0,2017.0,2.0,11.850000000000001
58911.0,25.51,116.22,310.0,2017.0,2.0,11.396428571428572
58912.0,25.43,116.44,404.0,2017.0,2.0,12.096428571428572
58917.0,25.05,116.06,307.0,2017.0,2.0,12.910714285714286
58918.0,25.03,116.25,198.0,2017.0,2.0,13.364285714285714
58921.0,25.58,117.21,206.0,2017.0,2.0,13.185714285714287
58923.0,25.42,117.5,400.1,2017.0,2.0,12.446428571428571
58926.0,25.18,117.25,205.3,2017.0,2.0,14.353571428571428
58927.0,25.03,117.01,376.0,2017.0,2.0,13.875
58928.0,25.01,117.32,166.5,2017.0,2.0,14.185714285714287
58929.0,25.04,118.12,130.6,2017.0,2.0,13.917857142857143
58931.0,25.43,118.06,1653.5,2017.0,2.0,6.403571428571429
58932.0,25.52,118.56,85.60000000000001,2017.0,2.0,12.200000000000001
58933.0,26.55,118.59,869.5,2017.0,2.0,7.739285714285714
58934.0,25.2,118.16,183.8,2017.0,2.0,13.682142857142859
58935.0,25.31,118.14,645.6,2017.0,2.0,10.635714285714286
58936.0,25.22,118.42,77.7,2017.0,2.0,13.532142857142858
58938.0,25.14,118.59,23.1,2017.0,2.0,12.967857142857142
58940.0,26.05,119.2,25.6,2017.0,2.0,12.867857142857142
58941.0,25.58,119.3,25.900000000000002,2017.0,2.0,12.164285714285715
58942.0,25.43,119.23,39.2,2017.0,2.0,12.375
58944.0,25.31,119.47,32.4,2017.0,2.0,12.007142857142858
58946.0,25.27,119.0,81.10000000000001,2017.0,2.0,13.296428571428573
59001.0,24.47,105.2,672.2,2017.0,2.0,13.928571428571429
59004.0,24.3,105.05,827.1,2017.0,2.0,13.907142857142858
59007.0,24.04,105.04,1249.6000000000001,2017.0,2.0,11.846428571428572
59012.0,24.47,106.33,972.1,2017.0,2.0,11.29642857142857
59015.0,24.21,106.34,437.90000000000003,2017.0,2.0,15.5
59017.0,24.16,106.16,278.2,2017.0,2.0,15.939285714285715
59021.0,24.33,107.02,509.40000000000003,2017.0,2.0,13.425
59022.0,24.59,107.33,749.5,2017.0,2.0,10.450000000000001
59023.0,24.42,108.02,260.2,2017.0,2.0,14.185714285714287
59025.0,24.32,107.23,248.8,2017.0,2.0,14.682142857142859
59027.0,24.08,107.15,254.9,2017.0,2.0,15.271428571428572
59031.0,24.49,108.16,342.3,2017.0,2.0,13.378571428571428
59033.0,24.47,108.52,363.0,2017.0,2.0,12.082142857142857
59034.0,24.29,108.4,150.70000000000002,2017.0,2.0,13.885714285714286
59037.0,23.56,108.06,170.8,2017.0,2.0,15.714285714285715
59038.0,24.04,108.39,138.5,2017.0,2.0,14.532142857142858
59041.0,24.39,109.15,108.30000000000001,2017.0,2.0,13.15
59044.0,24.28,109.23,97.5,2017.0,2.0,12.942857142857143
59045.0,24.29,109.45,94.7,2017.0,2.0,13.582142857142859
59046.0,24.21,109.24,96.80000000000001,2017.0,2.0,14.153571428571428
59047.0,24.15,109.2,100.9,2017.0,2.0,13.921428571428573
59051.0,24.46,110.3,136.70000000000002,2017.0,2.0,12.42142857142857
59052.0,24.5,110.49,169.60000000000002,2017.0,2.0,12.896428571428572
59053.0,24.39,110.38,157.60000000000002,2017.0,2.0,12.667857142857144
59055.0,24.3,110.24,165.70000000000002,2017.0,2.0,12.82857142857143
59057.0,24.08,110.11,830.9000000000001,2017.0,2.0,10.864285714285714
59058.0,24.12,110.31,181.9,2017.0,2.0,12.892857142857142
59059.0,24.11,110.48,105.80000000000001,2017.0,2.0,13.853571428571428
59061.0,24.49,111.16,193.10000000000002,2017.0,2.0,12.121428571428572
59063.0,25.11,111.34,265.7,2017.0,2.0,11.071428571428571
59064.0,24.29,111.18,168.0,2017.0,2.0,12.167857142857144
59065.0,24.25,111.3,148.70000000000002,2017.0,2.0,12.746428571428572
59071.0,24.44,112.17,174.3,2017.0,2.0,12.239285714285714
59072.0,24.49,112.22,131.70000000000002,2017.0,2.0,12.307142857142857
59074.0,24.34,112.04,300.6,2017.0,2.0,12.014285714285714
59075.0,24.28,112.38,70.5,2017.0,2.0,13.867857142857142
59081.0,24.47,113.17,131.1,2017.0,2.0,12.75357142857143
59082.0,24.4,113.36,121.30000000000001,2017.0,2.0,12.8
59087.0,23.53,113.31,97.2,2017.0,2.0,14.13214285714286
59088.0,24.11,113.25,74.4,2017.0,2.0,14.389285714285714
59090.0,24.58,114.03,143.9,2017.0,2.0,12.614285714285714
59091.0,24.45,114.31,277.1,2017.0,2.0,11.385714285714286
59092.0,24.52,114.48,250.20000000000002,2017.0,2.0,11.625
59093.0,24.47,115.02,253.0,2017.0,2.0,12.371428571428572
59094.0,24.21,114.07,184.10000000000002,2017.0,2.0,13.714285714285715
59096.0,24.22,114.29,215.20000000000002,2017.0,2.0,13.885714285714286
59097.0,24.03,114.12,199.3,2017.0,2.0,13.88214285714286
59099.0,24.27,114.56,173.70000000000002,2017.0,2.0,13.450000000000001
59102.0,24.57,115.39,303.90000000000003,2017.0,2.0,12.342857142857143
59106.0,24.33,115.52,200.8,2017.0,2.0,13.464285714285715
59107.0,24.07,115.17,179.60000000000002,2017.0,2.0,13.825000000000001
59109.0,24.1,115.43,123.60000000000001,2017.0,2.0,14.775
59113.0,24.44,116.43,226.9,2017.0,2.0,13.678571428571429
59114.0,24.39,116.1,135.70000000000002,2017.0,2.0,14.425
59116.0,24.21,116.42,80.10000000000001,2017.0,2.0,14.889285714285714
59117.0,24.17,116.04,116.0,2017.0,2.0,14.685714285714287
59122.0,24.37,117.45,43.0,2017.0,2.0,14.910714285714286
59124.0,24.31,117.23,53.7,2017.0,2.0,14.746428571428574
59125.0,24.23,117.18,108.5,2017.0,2.0,14.610714285714288
59126.0,24.3,117.39,28.900000000000002,2017.0,2.0,14.95357142857143
59127.0,24.26,117.5,32.1,2017.0,2.0,14.710714285714287
59129.0,24.08,117.35,61.1,2017.0,2.0,14.167857142857143
59130.0,24.44,118.09,30.8,2017.0,2.0,14.75714285714286
59131.0,24.58,118.22,45.400000000000006,2017.0,2.0,14.260714285714286
59133.0,24.54,118.55,21.8,2017.0,2.0,12.932142857142859
59134.0,24.29,118.04,139.4,2017.0,2.0,13.714285714285715
59137.0,24.48,118.33,135.0,2017.0,2.0,12.935714285714287
59205.0,23.39,105.38,685.8000000000001,2017.0,2.0,15.153571428571428
59209.0,23.25,105.5,794.1,2017.0,2.0,14.20357142857143
59211.0,23.54,106.36,174.70000000000002,2017.0,2.0,17.014285714285716
59213.0,23.45,106.57,133.0,2017.0,2.0,16.95357142857143
59215.0,23.2,106.38,680.0,2017.0,2.0,14.421428571428573
59218.0,23.08,106.25,739.9000000000001,2017.0,2.0,14.735714285714288
59224.0,23.36,107.07,111.2,2017.0,2.0,17.010714285714286
59227.0,23.07,107.08,454.20000000000005,2017.0,2.0,15.296428571428573
59228.0,23.17,107.34,146.4,2017.0,2.0,16.389285714285716
59229.0,23.1,107.42,125.7,2017.0,2.0,16.400000000000002
59230.0,23.43,108.07,219.0,2017.0,2.0,15.189285714285715
59235.0,23.26,108.37,115.5,2017.0,2.0,14.957142857142859
59237.0,23.11,108.18,155.3,2017.0,2.0,15.60714285714286
59238.0,23.15,108.5,127.7,2017.0,2.0,15.139285714285714
59241.0,23.58,109.41,90.5,2017.0,2.0,14.003571428571428
59242.0,23.46,109.09,96.7,2017.0,2.0,14.260714285714286
59246.0,23.36,109.4,70.0,2017.0,2.0,14.950000000000001
59249.0,23.07,109.37,51.400000000000006,2017.0,2.0,15.935714285714287
59254.0,23.24,110.05,42.5,2017.0,2.0,15.985714285714288
59255.0,23.33,110.23,32.5,2017.0,2.0,16.114285714285714
59256.0,23.22,110.54,105.5,2017.0,2.0,14.803571428571429
59264.0,23.24,111.3,83.60000000000001,2017.0,2.0,14.82857142857143
59265.0,23.29,111.18,114.80000000000001,2017.0,2.0,14.967857142857142
59266.0,23.25,111.14,42.5,2017.0,2.0,15.5
59268.0,23.16,111.33,70.60000000000001,2017.0,2.0,15.196428571428573
59269.0,23.1,111.47,47.2,2017.0,2.0,15.071428571428573
59270.0,23.56,112.11,84.80000000000001,2017.0,2.0,14.485714285714288
59271.0,23.38,112.25,92.7,2017.0,2.0,14.260714285714286
59276.0,23.21,112.39,40.1,2017.0,2.0,14.660714285714286
59278.0,22.59,112.29,60.0,2017.0,2.0,15.63214285714286
59279.0,23.12,112.53,24.0,2017.0,2.0,15.878571428571428
59280.0,23.43,113.05,79.2,2017.0,2.0,15.432142857142859
59284.0,23.25,113.14,38.900000000000006,2017.0,2.0,16.05
59285.0,23.34,113.37,38.1,2017.0,2.0,14.378571428571428
59287.0,23.13,113.29,70.7,2017.0,2.0,14.978571428571428
59288.0,23.09,113.01,30.1,2017.0,2.0,15.850000000000001
59289.0,22.58,113.44,56.0,2017.0,2.0,16.339285714285715
59290.0,23.47,114.15,85.5,2017.0,2.0,14.525
59293.0,23.48,114.44,71.10000000000001,2017.0,2.0,15.071428571428573
59294.0,23.2,113.5,30.8,2017.0,2.0,15.557142857142859
59297.0,23.11,114.15,50.2,2017.0,2.0,15.746428571428574
59298.0,23.04,114.22,108.5,2017.0,2.0,15.692857142857143
59303.0,23.55,115.45,135.9,2017.0,2.0,14.782142857142858
59304.0,23.38,115.11,176.60000000000002,2017.0,2.0,14.685714285714287
59306.0,23.27,115.51,80.9,2017.0,2.0,14.885714285714286
59310.0,23.46,116.1,45.300000000000004,2017.0,2.0,15.3
59312.0,23.4,116.42,60.7,2017.0,2.0,14.407142857142858
59313.0,23.41,116.59,44.7,2017.0,2.0,14.603571428571428
59314.0,23.18,116.08,28.6,2017.0,2.0,15.375
59315.0,23.35,116.24,43.900000000000006,2017.0,2.0,15.157142857142858
59316.0,23.23,116.41,2.3000000000000003,2017.0,2.0,15.635714285714286
59317.0,22.59,116.18,42.0,2017.0,2.0,15.142857142857142
59318.0,23.15,116.35,6.7,2017.0,2.0,15.700000000000001
59319.0,23.26,116.5,4.1000000000000005,2017.0,2.0,14.817857142857143
59320.0,23.45,117.08,37.800000000000004,2017.0,2.0,14.321428571428573
59321.0,23.47,117.3,53.300000000000004,2017.0,2.0,13.98214285714286
59322.0,23.59,117.22,22.8,2017.0,2.0,15.042857142857143
59324.0,23.26,117.02,8.0,2017.0,2.0,15.285714285714286
59417.0,22.2,106.51,130.0,2017.0,2.0,17.446428571428573
59419.0,22.04,106.44,348.70000000000005,2017.0,2.0,16.142857142857142
59421.0,22.52,107.1,278.3,2017.0,2.0,16.214285714285715
59425.0,22.23,107.23,195.8,2017.0,2.0,16.66071428571429
59426.0,22.37,107.55,146.1,2017.0,2.0,16.178571428571427
