区站号,纬度,经度,观测场拔海高度,年,月,日最高气温,日最低气温,温差
57860.0,27.0,111.17,283.3,2017.0,5.0,252.0,175.0,172.0
57865.0,26.29,111.36,192.8,2017.0,5.0,254.0,209.0,153.0
57866.0,26.14,111.37,172.60000000000002,2017.0,5.0,248.0,210.0,158.0
57867.0,26.24,111.17,169.0,2017.0,5.0,238.0,189.0,163.0
57868.0,26.36,111.51,113.2,2017.0,5.0,258.0,216.0,147.0
57870.0,26.48,112.06,151.6,2017.0,5.0,249.0,208.0,149.0
57871.0,26.59,112.22,90.80000000000001,2017.0,5.0,263.0,211.0,155.0
57872.0,26.53,112.36,104.9,2017.0,5.0,277.0,229.0,134.0
57874.0,26.25,112.24,116.60000000000001,2017.0,5.0,268.0,222.0,141.0
57875.0,26.45,112.41,137.0,2017.0,5.0,271.0,214.0,145.0
57876.0,26.26,112.5,135.0,2017.0,5.0,266.0,217.0,141.0
57881.0,26.43,113.16,101.80000000000001,2017.0,5.0,264.0,224.0,156.0
57882.0,26.48,113.33,136.20000000000002,2017.0,5.0,263.0,200.0,154.0
57883.0,26.45,114.17,253.0,2017.0,5.0,265.0,175.0,187.0
57886.0,26.29,113.48,268.8,2017.0,5.0,274.0,161.0,191.0
57887.0,26.08,113.07,167.60000000000002,2017.0,5.0,265.0,206.0,172.0
57889.0,26.05,113.57,835.9000000000001,2017.0,5.0,246.0,155.0,177.0
57891.0,26.56,114.15,153.0,2017.0,5.0,269.0,181.0,186.0
57894.0,26.35,114.1,843.0,2017.0,5.0,237.0,150.0,157.0
57895.0,26.28,114.47,101.60000000000001,2017.0,5.0,274.0,221.0,169.0
57896.0,26.2,114.3,126.10000000000001,2017.0,5.0,281.0,193.0,159.0
57899.0,26.48,114.55,71.4,2017.0,5.0,280.0,214.0,149.0
57900.0,25.5,105.13,1552.7,2017.0,5.0,257.0,162.0,132.0
57902.0,25.26,105.11,1378.5,2017.0,5.0,273.0,165.0,147.0
57903.0,25.56,105.36,1142.0,2017.0,5.0,282.0,183.0,150.0
57905.0,25.24,105.37,1184.9,2017.0,5.0,266.0,183.0,137.0
57906.0,25.11,106.05,566.8000000000001,2017.0,5.0,321.0,215.0,153.0
57907.0,25.05,104.54,1299.6000000000001,2017.0,5.0,286.0,171.0,143.0
57908.0,25.07,105.29,1394.5,2017.0,5.0,266.0,153.0,149.0
57909.0,24.59,105.49,584.8000000000001,2017.0,5.0,316.0,215.0,167.0
57910.0,25.46,106.05,1197.6000000000001,2017.0,5.0,253.0,168.0,151.0
57911.0,26.4,106.39,1323.0,2017.0,5.0,235.0,161.0,161.0
57912.0,26.08,106.38,990.9000000000001,2017.0,5.0,278.0,185.0,181.0
57913.0,26.27,106.59,1093.7,2017.0,5.0,256.0,175.0,182.0
57914.0,26.25,106.4,1149.0,2017.0,5.0,261.0,166.0,162.0
57915.0,26.38,106.46,1104.0,2017.0,5.0,248.0,174.0,178.0
57916.0,25.26,106.46,440.3,2017.0,5.0,327.0,225.0,187.0
57921.0,25.51,107.21,821.4000000000001,2017.0,5.0,283.0,203.0,190.0
57922.0,25.5,107.33,1013.3000000000001,2017.0,5.0,261.0,185.0,158.0
57923.0,25.59,107.52,452.0,2017.0,5.0,281.0,225.0,196.0
57926.0,25.25,107.53,428.70000000000005,2017.0,5.0,300.0,221.0,181.0
57927.0,24.58,107.11,287.3,2017.0,5.0,314.0,221.0,189.0
57932.0,25.56,108.31,285.7,2017.0,5.0,277.0,213.0,195.0
57936.0,25.45,108.55,258.1,2017.0,5.0,299.0,205.0,197.0
57941.0,25.47,109.36,197.3,2017.0,5.0,233.0,201.0,203.0
57942.0,25.48,110.0,268.0,2017.0,5.0,218.0,193.0,197.0
57947.0,25.14,109.24,161.5,2017.0,5.0,276.0,212.0,185.0
57948.0,25.05,109.15,122.7,2017.0,5.0,278.0,224.0,163.0
57949.0,24.59,110.0,156.8,2017.0,5.0,234.0,203.0,175.0
57954.0,25.14,110.09,222.5,2017.0,5.0,222.0,194.0,156.0
57955.0,25.37,110.4,224.0,2017.0,5.0,224.0,200.0,168.0
57956.0,25.25,110.19,167.9,2017.0,5.0,226.0,203.0,174.0
57957.0,25.19,110.18,164.4,2017.0,5.0,235.0,201.0,164.0
57958.0,25.05,110.19,151.3,2017.0,5.0,237.0,204.0,173.0
57960.0,25.56,111.04,195.60000000000002,2017.0,5.0,237.0,199.0,160.0
57962.0,25.58,111.39,167.8,2017.0,5.0,253.0,208.0,169.0
57964.0,25.3,111.09,263.1,2017.0,5.0,237.0,195.0,192.0
57965.0,25.32,111.36,192.20000000000002,2017.0,5.0,258.0,211.0,153.0
57966.0,25.36,111.58,244.20000000000002,2017.0,5.0,252.0,205.0,159.0
57969.0,25.17,111.19,269.0,2017.0,5.0,241.0,202.0,171.0
57971.0,25.55,112.12,224.20000000000002,2017.0,5.0,257.0,207.0,159.0
57972.0,25.44,112.58,368.8,2017.0,5.0,240.0,191.0,137.0
57973.0,25.45,112.43,329.1,2017.0,5.0,247.0,204.0,137.0
57974.0,25.35,112.22,214.5,2017.0,5.0,255.0,211.0,161.0
57975.0,25.23,112.12,277.0,2017.0,5.0,253.0,211.0,145.0
57976.0,25.24,112.56,222.8,2017.0,5.0,271.0,203.0,146.0
57978.0,25.16,112.33,292.0,2017.0,5.0,244.0,205.0,163.0
57981.0,25.58,113.13,139.3,2017.0,5.0,285.0,214.0,159.0
57985.0,25.33,113.41,609.8000000000001,2017.0,5.0,234.0,178.0,152.0
57988.0,25.07,113.21,143.20000000000002,2017.0,5.0,267.0,201.0,138.0
57989.0,25.04,113.46,112.7,2017.0,5.0,280.0,185.0,179.0
57990.0,25.42,114.19,280.0,2017.0,5.0,291.0,169.0,188.0
57991.0,25.48,114.33,140.20000000000002,2017.0,5.0,304.0,182.0,170.0
57992.0,25.4,114.45,127.0,2017.0,5.0,303.0,209.0,167.0
57993.0,25.52,115.0,137.5,2017.0,5.0,301.0,212.0,170.0
57994.0,25.24,114.21,215.60000000000002,2017.0,5.0,291.0,181.0,176.0
57995.0,25.21,114.52,204.4,2017.0,5.0,288.0,196.0,161.0
57996.0,25.05,114.15,149.70000000000002,2017.0,5.0,303.0,192.0,171.0
58001.0,34.26,115.06,56.300000000000004,2017.0,5.0,286.0,158.0,196.0
58002.0,34.51,115.35,49.0,2017.0,5.0,277.0,152.0,174.0
58003.0,34.57,115.53,45.400000000000006,2017.0,5.0,295.0,186.0,168.0
58004.0,34.39,115.09,60.6,2017.0,5.0,283.0,179.0,173.0
58005.0,34.26,115.32,50.800000000000004,2017.0,5.0,287.0,143.0,210.0
58006.0,34.23,115.53,46.300000000000004,2017.0,5.0,287.0,137.0,199.0
58007.0,34.04,115.18,47.2,2017.0,5.0,288.0,179.0,182.0
58008.0,34.28,115.2,54.400000000000006,2017.0,5.0,297.0,166.0,184.0
58011.0,34.48,116.04,46.2,2017.0,5.0,302.0,183.0,186.0
58012.0,34.4,116.39,42.0,2017.0,5.0,284.0,137.0,197.0
58013.0,34.45,116.54,36.5,2017.0,5.0,291.0,161.0,197.0
58015.0,34.27,116.2,44.2,2017.0,5.0,293.0,155.0,181.0
58016.0,34.11,116.58,34.7,2017.0,5.0,306.0,138.0,194.0
58017.0,34.15,116.08,41.0,2017.0,5.0,293.0,144.0,187.0
58020.0,34.48,117.08,35.1,2017.0,5.0,292.0,184.0,164.0
58021.0,34.47,117.17,80.5,2017.0,5.0,293.0,185.0,160.0
58022.0,34.45,117.34,48.300000000000004,2017.0,5.0,300.0,156.0,209.0
58024.0,34.52,117.35,77.7,2017.0,5.0,299.0,178.0,192.0
58025.0,34.34,117.44,27.6,2017.0,5.0,293.0,152.0,192.0
58026.0,34.24,118.01,25.700000000000003,2017.0,5.0,294.0,152.0,189.0
58027.0,34.17,117.09,41.2,2017.0,5.0,295.0,168.0,189.0
58030.0,34.53,118.01,44.5,2017.0,5.0,293.0,162.0,199.0
58032.0,34.57,118.39,90.10000000000001,2017.0,5.0,278.0,178.0,182.0
58034.0,34.36,118.19,36.2,2017.0,5.0,290.0,154.0,208.0
58035.0,34.2,118.21,29.3,2017.0,5.0,294.0,150.0,189.0
58036.0,34.33,118.43,32.9,2017.0,5.0,281.0,144.0,180.0
58038.0,34.05,118.47,10.4,2017.0,5.0,290.0,157.0,175.0
58040.0,34.51,119.08,5.300000000000001,2017.0,5.0,258.0,158.0,180.0
58041.0,34.47,119.26,26.900000000000002,2017.0,5.0,257.0,160.0,136.0
58044.0,34.32,119.14,4.7,2017.0,5.0,285.0,159.0,207.0
58045.0,34.12,119.36,4.800000000000001,2017.0,5.0,286.0,157.0,180.0
58047.0,34.15,119.14,4.800000000000001,2017.0,5.0,292.0,161.0,190.0
58048.0,34.07,119.21,4.2,2017.0,5.0,290.0,160.0,181.0
58049.0,34.01,119.48,4.1000000000000005,2017.0,5.0,287.0,154.0,192.0
58100.0,33.39,115.1,41.400000000000006,2017.0,5.0,285.0,199.0,157.0
58101.0,33.52,115.29,41.300000000000004,2017.0,5.0,284.0,162.0,170.0
58102.0,33.47,115.44,39.1,2017.0,5.0,288.0,186.0,156.0
58104.0,33.24,115.04,41.2,2017.0,5.0,280.0,169.0,173.0
58107.0,33.01,115.17,35.800000000000004,2017.0,5.0,272.0,176.0,160.0
58108.0,33.2,115.22,38.0,2017.0,5.0,275.0,159.0,187.0
58109.0,33.08,115.39,31.0,2017.0,5.0,265.0,148.0,182.0
58111.0,33.58,116.27,32.5,2017.0,5.0,294.0,183.0,163.0
58112.0,30.44,116.27,968.2,2017.0,5.0,177.0,117.0,146.0
58113.0,33.57,116.42,32.2,2017.0,5.0,300.0,165.0,192.0
58114.0,33.29,116.11,31.200000000000003,2017.0,5.0,281.0,189.0,158.0
58116.0,34.02,116.52,32.9,2017.0,5.0,293.0,171.0,170.0
58117.0,33.08,116.12,27.900000000000002,2017.0,5.0,279.0,177.0,174.0
58118.0,33.16,116.31,26.0,2017.0,5.0,284.0,148.0,198.0
58122.0,33.38,116.59,25.900000000000002,2017.0,5.0,299.0,174.0,161.0
58125.0,33.35,117.31,22.900000000000002,2017.0,5.0,295.0,137.0,200.0
58126.0,33.28,117.52,19.5,2017.0,5.0,297.0,170.0,170.0
58127.0,32.59,117.04,24.5,2017.0,5.0,299.0,155.0,163.0
58128.0,33.2,117.21,21.0,2017.0,5.0,300.0,145.0,177.0
58129.0,33.09,117.5,14.9,2017.0,5.0,294.0,132.0,180.0
58130.0,33.56,117.57,23.8,2017.0,5.0,294.0,150.0,174.0
58131.0,33.58,118.13,25.0,2017.0,5.0,294.0,175.0,161.0
58132.0,33.43,118.41,14.5,2017.0,5.0,302.0,181.0,156.0
58135.0,33.29,118.13,16.900000000000002,2017.0,5.0,296.0,143.0,172.0
58138.0,32.59,118.31,40.800000000000004,2017.0,5.0,303.0,161.0,166.0
58139.0,33.18,118.54,10.600000000000001,2017.0,5.0,298.0,152.0,178.0
58140.0,33.46,119.18,9.1,2017.0,5.0,292.0,164.0,172.0
58141.0,33.38,118.56,12.5,2017.0,5.0,286.0,158.0,173.0
58143.0,33.48,119.51,4.800000000000001,2017.0,5.0,289.0,161.0,177.0
58145.0,33.3,119.09,7.4,2017.0,5.0,298.0,161.0,178.0
58146.0,33.28,119.46,3.0,2017.0,5.0,302.0,178.0,186.0
58147.0,32.59,118.58,24.200000000000003,2017.0,5.0,295.0,158.0,167.0
58148.0,33.16,119.2,3.3000000000000003,2017.0,5.0,299.0,157.0,178.0
58150.0,33.44,120.17,1.8,2017.0,5.0,277.0,142.0,191.0
58154.0,33.19,120.06,4.0,2017.0,5.0,297.0,176.0,175.0
58158.0,33.1,120.27,3.1,2017.0,5.0,292.0,146.0,188.0
58202.0,32.4,115.34,31.200000000000003,2017.0,5.0,254.0,157.0,168.0
58203.0,32.52,115.44,32.7,2017.0,5.0,266.0,154.0,180.0
58205.0,32.28,115.26,34.9,2017.0,5.0,255.0,172.0,148.0
58207.0,32.1,115.03,42.800000000000004,2017.0,5.0,274.0,169.0,156.0
58208.0,32.1,115.37,42.900000000000006,2017.0,5.0,251.0,161.0,150.0
58210.0,32.39,116.14,25.200000000000003,2017.0,5.0,277.0,179.0,157.0
58212.0,32.43,116.46,23.0,2017.0,5.0,292.0,163.0,141.0
58214.0,32.22,116.18,27.900000000000002,2017.0,5.0,275.0,156.0,142.0
58215.0,32.26,116.47,25.700000000000003,2017.0,5.0,294.0,144.0,173.0
58220.0,32.28,117.09,28.1,2017.0,5.0,306.0,164.0,159.0
58221.0,32.51,117.18,26.8,2017.0,5.0,305.0,166.0,176.0
58222.0,32.51,117.33,24.6,2017.0,5.0,299.0,142.0,186.0
58223.0,32.48,117.59,31.400000000000002,2017.0,5.0,308.0,163.0,151.0
58224.0,32.36,117.03,71.0,2017.0,5.0,295.0,162.0,159.0
58225.0,32.32,117.4,69.60000000000001,2017.0,5.0,302.0,177.0,138.0
58230.0,32.07,118.17,26.5,2017.0,5.0,304.0,169.0,161.0
58234.0,32.28,118.25,40.400000000000006,2017.0,5.0,300.0,168.0,167.0
58235.0,32.22,118.5,10.4,2017.0,5.0,297.0,153.0,174.0
58236.0,32.21,118.15,33.5,2017.0,5.0,297.0,147.0,178.0
58237.0,32.03,118.35,46.6,2017.0,5.0,299.0,169.0,158.0
58238.0,31.56,118.54,35.2,2017.0,5.0,295.0,185.0,166.0
58240.0,32.41,119.01,21.3,2017.0,5.0,304.0,184.0,150.0
58241.0,32.48,119.27,5.4,2017.0,5.0,306.0,187.0,150.0
58242.0,32.18,119.1,22.5,2017.0,5.0,295.0,140.0,178.0
58243.0,32.57,119.49,3.0,2017.0,5.0,302.0,144.0,182.0
58244.0,32.27,119.35,5.2,2017.0,5.0,302.0,128.0,191.0
58245.0,32.25,119.25,9.9,2017.0,5.0,303.0,140.0,188.0
58246.0,32.33,120.0,2.6,2017.0,5.0,298.0,146.0,176.0
58247.0,32.16,119.48,3.2,2017.0,5.0,292.0,171.0,166.0
58249.0,32.1,120.03,6.0,2017.0,5.0,293.0,164.0,171.0
58250.0,32.31,120.1,6.2,2017.0,5.0,298.0,164.0,175.0
58251.0,32.51,120.17,3.3000000000000003,2017.0,5.0,298.0,167.0,176.0
58252.0,32.11,119.28,27.3,2017.0,5.0,301.0,167.0,156.0
58254.0,32.31,120.27,5.4,2017.0,5.0,291.0,168.0,181.0
58255.0,32.22,120.34,6.4,2017.0,5.0,293.0,127.0,204.0
58257.0,31.59,120.18,9.8,2017.0,5.0,281.0,176.0,158.0
58259.0,32.05,120.59,4.800000000000001,2017.0,5.0,288.0,154.0,177.0
58264.0,32.2,121.11,3.4000000000000004,2017.0,5.0,278.0,164.0,188.0
58265.0,32.04,121.36,3.6,2017.0,5.0,264.0,167.0,179.0
58268.0,32.06,121.05,4.4,2017.0,5.0,283.0,157.0,180.0
58269.0,31.47,121.39,3.3000000000000003,2017.0,5.0,262.0,156.0,194.0
58301.0,31.49,115.23,92.10000000000001,2017.0,5.0,242.0,174.0,153.0
58306.0,31.41,115.53,95.4,2017.0,5.0,218.0,162.0,169.0
58311.0,31.44,116.3,74.10000000000001,2017.0,5.0,251.0,184.0,154.0
58314.0,31.24,116.19,86.4,2017.0,5.0,216.0,151.0,190.0
58316.0,31.28,116.55,23.6,2017.0,5.0,251.0,152.0,178.0
58317.0,30.52,116.22,434.20000000000005,2017.0,5.0,210.0,150.0,193.0
58319.0,31.04,116.57,85.4,2017.0,5.0,244.0,151.0,155.0
58320.0,31.44,117.08,21.8,2017.0,5.0,268.0,184.0,163.0
58321.0,31.47,117.18,27.0,2017.0,5.0,289.0,164.0,172.0
58323.0,31.53,117.28,25.0,2017.0,5.0,290.0,178.0,143.0
58326.0,31.35,117.5,30.900000000000002,2017.0,5.0,257.0,170.0,170.0
58327.0,31.16,117.17,45.2,2017.0,5.0,251.0,173.0,136.0
58329.0,31.2,117.52,9.600000000000001,2017.0,5.0,248.0,169.0,150.0
58330.0,31.45,118.05,26.0,2017.0,5.0,272.0,152.0,171.0
58331.0,31.44,118.22,22.5,2017.0,5.0,281.0,184.0,136.0
58334.0,31.23,118.25,10.200000000000001,2017.0,5.0,260.0,183.0,142.0
58335.0,31.33,118.34,60.0,2017.0,5.0,280.0,184.0,146.0
58336.0,31.42,118.34,80.0,2017.0,5.0,289.0,185.0,136.0
58337.0,31.05,118.11,26.8,2017.0,5.0,243.0,142.0,175.0
58338.0,31.07,118.36,40.0,2017.0,5.0,247.0,151.0,171.0
58339.0,31.2,118.54,16.6,2017.0,5.0,271.0,175.0,150.0
58340.0,31.36,119.04,30.400000000000002,2017.0,5.0,290.0,144.0,162.0
58341.0,31.58,119.35,6.6000000000000005,2017.0,5.0,304.0,184.0,160.0
58342.0,31.42,119.32,5.4,2017.0,5.0,292.0,192.0,146.0
58343.0,31.52,119.59,4.4,2017.0,5.0,302.0,162.0,167.0
58344.0,31.58,119.12,36.0,2017.0,5.0,295.0,165.0,174.0
58345.0,31.25,119.3,5.9,2017.0,5.0,281.0,165.0,186.0
58346.0,31.2,119.49,16.400000000000002,2017.0,5.0,273.0,137.0,198.0
58349.0,31.25,120.34,8.0,2017.0,5.0,291.0,180.0,149.0
58351.0,31.54,120.18,4.2,2017.0,5.0,304.0,162.0,175.0
58352.0,31.39,120.46,4.5,2017.0,5.0,294.0,174.0,166.0
58353.0,31.52,120.34,11.5,2017.0,5.0,293.0,159.0,163.0
58354.0,31.37,120.21,3.2,2017.0,5.0,292.0,151.0,174.0
58356.0,31.24,121.0,3.2,2017.0,5.0,299.0,171.0,166.0
58358.0,31.04,120.26,16.7,2017.0,5.0,273.0,182.0,151.0
58359.0,31.08,120.37,4.7,2017.0,5.0,279.0,175.0,161.0
58360.0,31.55,121.12,3.3000000000000003,2017.0,5.0,287.0,154.0,193.0
58361.0,31.06,121.22,5.5,2017.0,5.0,288.0,166.0,180.0
58362.0,31.24,121.27,5.5,2017.0,5.0,285.0,149.0,191.0
58365.0,31.22,121.12,6.5,2017.0,5.0,291.0,166.0,172.0
58366.0,31.4,121.3,4.3,2017.0,5.0,275.0,144.0,199.0
58367.0,31.12,121.26,4.6000000000000005,2017.0,5.0,286.0,185.0,155.0
58369.0,31.03,121.47,5.0,2017.0,5.0,261.0,149.0,160.0
58370.0,31.14,121.32,4.4,2017.0,5.0,280.0,151.0,186.0
58377.0,31.31,121.06,5.7,2017.0,5.0,290.0,149.0,184.0
58401.0,30.45,115.24,123.10000000000001,2017.0,5.0,214.0,175.0,164.0
58402.0,30.44,115.4,123.80000000000001,2017.0,5.0,220.0,177.0,169.0
58404.0,30.28,115.13,61.800000000000004,2017.0,5.0,251.0,186.0,151.0
58407.0,30.14,115.02,32.2,2017.0,5.0,250.0,183.0,158.0
58408.0,30.14,115.26,35.1,2017.0,5.0,249.0,192.0,146.0
58409.0,30.06,115.56,32.0,2017.0,5.0,223.0,175.0,151.0
58414.0,30.26,116.19,105.10000000000001,2017.0,5.0,242.0,170.0,143.0
58415.0,30.4,116.33,64.4,2017.0,5.0,222.0,172.0,160.0
58416.0,30.45,116.49,35.5,2017.0,5.0,233.0,176.0,154.0
58417.0,30.1,116.08,54.7,2017.0,5.0,231.0,174.0,137.0
58418.0,30.08,116.4,60.0,2017.0,5.0,234.0,172.0,130.0
58419.0,30.06,117.01,17.6,2017.0,5.0,215.0,142.0,178.0
58420.0,30.43,117.14,58.300000000000004,2017.0,5.0,240.0,169.0,137.0
58421.0,30.38,117.52,31.0,2017.0,5.0,246.0,162.0,182.0
58423.0,30.29,117.47,647.3000000000001,2017.0,5.0,232.0,143.0,135.0
58424.0,30.37,116.58,62.0,2017.0,5.0,242.0,166.0,157.0
58426.0,30.18,118.08,193.4,2017.0,5.0,216.0,120.0,194.0
58427.0,30.39,117.3,15.0,2017.0,5.0,221.0,157.0,166.0
58428.0,30.13,117.3,118.5,2017.0,5.0,200.0,121.0,190.0
58429.0,30.59,117.51,11.0,2017.0,5.0,241.0,178.0,140.0
58431.0,30.54,118.19,39.0,2017.0,5.0,232.0,143.0,175.0
58432.0,30.41,118.24,57.300000000000004,2017.0,5.0,234.0,138.0,186.0
58433.0,30.56,118.45,31.200000000000003,2017.0,5.0,268.0,149.0,184.0
58435.0,30.18,118.32,220.20000000000002,2017.0,5.0,232.0,116.0,193.0
58436.0,30.37,118.59,87.30000000000001,2017.0,5.0,250.0,121.0,192.0
58437.0,30.08,118.09,1840.4,2017.0,5.0,144.0,76.0,116.0
58438.0,30.05,118.35,191.10000000000002,2017.0,5.0,234.0,118.0,191.0
58441.0,30.52,119.25,43.1,2017.0,5.0,287.0,131.0,207.0
58442.0,31.1,119.11,16.5,2017.0,5.0,286.0,159.0,161.0
58443.0,31.01,119.54,25.0,2017.0,5.0,263.0,152.0,180.0
58446.0,30.38,119.42,72.2,2017.0,5.0,282.0,132.0,204.0
58448.0,30.13,119.42,117.60000000000001,2017.0,5.0,272.0,130.0,184.0
58449.0,30.03,119.57,46.5,2017.0,5.0,267.0,152.0,159.0
58450.0,30.52,120.03,7.4,2017.0,5.0,274.0,146.0,184.0
58451.0,30.5,120.56,2.6,2017.0,5.0,274.0,150.0,181.0
58452.0,30.44,120.46,4.800000000000001,2017.0,5.0,275.0,154.0,170.0
58453.0,30.04,120.3,7.9,2017.0,5.0,280.0,174.0,147.0
58454.0,30.32,119.59,102.0,2017.0,5.0,266.0,166.0,163.0
58455.0,30.29,120.3,5.300000000000001,2017.0,5.0,281.0,125.0,194.0
58456.0,30.38,120.31,6.0,2017.0,5.0,279.0,172.0,162.0
58457.0,30.14,120.1,41.7,2017.0,5.0,275.0,155.0,158.0
58458.0,30.32,120.54,4.800000000000001,2017.0,5.0,263.0,163.0,161.0
58459.0,30.11,120.17,96.5,2017.0,5.0,278.0,166.0,134.0
58460.0,30.44,121.21,5.2,2017.0,5.0,230.0,172.0,154.0
58461.0,31.08,121.07,4.0,2017.0,5.0,288.0,150.0,188.0
58462.0,31.01,121.11,8.1,2017.0,5.0,282.0,177.0,164.0
58463.0,30.53,121.3,4.6000000000000005,2017.0,5.0,253.0,161.0,169.0
58464.0,30.39,121.07,4.0,2017.0,5.0,230.0,149.0,163.0
58467.0,30.12,121.16,4.5,2017.0,5.0,294.0,154.0,183.0
58468.0,30.01,121.08,38.0,2017.0,5.0,281.0,159.0,177.0
58472.0,30.44,122.27,79.60000000000001,2017.0,5.0,218.0,177.0,103.0
58477.0,30.02,122.06,35.7,2017.0,5.0,247.0,171.0,140.0
58484.0,30.15,122.12,37.1,2017.0,5.0,228.0,168.0,113.0
58500.0,29.54,115.13,57.0,2017.0,5.0,240.0,183.0,154.0
58501.0,29.55,115.38,23.5,2017.0,5.0,232.0,181.0,152.0
58502.0,29.4,116.01,74.8,2017.0,5.0,246.0,169.0,162.0
58503.0,29.42,115.4,41.2,2017.0,5.0,223.0,171.0,174.0
58505.0,29.37,115.54,63.1,2017.0,5.0,230.0,166.0,163.0
58506.0,29.34,115.59,1164.5,2017.0,5.0,176.0,123.0,123.0
58507.0,29.15,115.07,116.0,2017.0,5.0,236.0,174.0,159.0
58508.0,29.2,115.46,41.300000000000004,2017.0,5.0,224.0,168.0,170.0
58509.0,29.03,115.49,36.6,2017.0,5.0,236.0,177.0,143.0
58510.0,29.41,116.12,35.2,2017.0,5.0,231.0,175.0,119.0
58512.0,29.54,116.33,71.3,2017.0,5.0,244.0,172.0,146.0
58514.0,29.27,116.03,37.1,2017.0,5.0,239.0,176.0,137.0
58517.0,29.15,116.11,77.5,2017.0,5.0,245.0,169.0,103.0
58519.0,29.0,116.41,40.1,2017.0,5.0,244.0,182.0,109.0
58520.0,29.51,117.43,142.0,2017.0,5.0,195.0,117.0,195.0
58523.0,29.56,117.56,227.5,2017.0,5.0,195.0,120.0,196.0
58524.0,29.22,117.13,87.30000000000001,2017.0,5.0,221.0,152.0,169.0
58527.0,29.18,117.12,61.5,2017.0,5.0,228.0,163.0,153.0
58529.0,29.16,117.51,171.0,2017.0,5.0,224.0,131.0,184.0
58530.0,29.52,118.26,168.70000000000002,2017.0,5.0,208.0,130.0,180.0
58531.0,29.43,118.17,142.70000000000002,2017.0,5.0,229.0,138.0,174.0
58534.0,29.47,118.11,170.20000000000002,2017.0,5.0,222.0,135.0,181.0
58537.0,29.08,118.24,153.60000000000002,2017.0,5.0,210.0,130.0,185.0
58542.0,29.49,119.41,46.1,2017.0,5.0,255.0,135.0,173.0
58543.0,29.37,119.01,171.4,2017.0,5.0,231.0,153.0,158.0
58544.0,29.29,119.16,88.9,2017.0,5.0,237.0,131.0,190.0
58546.0,29.28,119.53,115.80000000000001,2017.0,5.0,276.0,145.0,178.0
58547.0,29.02,119.11,66.2,2017.0,5.0,225.0,143.0,171.0
58548.0,29.13,119.28,50.2,2017.0,5.0,247.0,153.0,152.0
58549.0,29.07,119.39,62.6,2017.0,5.0,272.0,167.0,157.0
58550.0,29.42,120.15,39.1,2017.0,5.0,284.0,150.0,162.0
58553.0,30.03,120.49,6.4,2017.0,5.0,281.0,153.0,173.0
58555.0,29.31,120.53,115.10000000000001,2017.0,5.0,298.0,149.0,177.0
58556.0,29.36,120.49,104.30000000000001,2017.0,5.0,294.0,149.0,175.0
58557.0,29.2,120.05,90.0,2017.0,5.0,287.0,175.0,151.0
58558.0,29.16,120.13,89.9,2017.0,5.0,302.0,175.0,169.0
58559.0,29.09,120.58,107.60000000000001,2017.0,5.0,293.0,139.0,178.0
58560.0,29.03,120.26,304.5,2017.0,5.0,297.0,128.0,200.0
58561.0,29.59,121.36,4.0,2017.0,5.0,282.0,133.0,199.0
58562.0,29.48,121.3,6.2,2017.0,5.0,274.0,157.0,160.0
58563.0,29.53,121.5,5.0,2017.0,5.0,263.0,157.0,164.0
58565.0,29.42,121.23,41.5,2017.0,5.0,271.0,143.0,174.0
58566.0,29.28,121.53,6.0,2017.0,5.0,262.0,149.0,164.0
58567.0,29.19,121.26,39.300000000000004,2017.0,5.0,259.0,141.0,145.0
58568.0,29.07,121.23,34.5,2017.0,5.0,281.0,136.0,168.0
58569.0,29.12,121.57,128.4,2017.0,5.0,243.0,170.0,114.0
58570.0,29.57,122.18,85.2,2017.0,5.0,241.0,162.0,115.0
58600.0,28.52,115.22,78.9,2017.0,5.0,231.0,175.0,153.0
58601.0,28.42,115.23,53.7,2017.0,5.0,260.0,187.0,148.0
58602.0,28.51,115.33,40.7,2017.0,5.0,220.0,174.0,183.0
58605.0,28.25,115.23,46.800000000000004,2017.0,5.0,253.0,200.0,151.0
58606.0,28.36,115.55,46.900000000000006,2017.0,5.0,247.0,195.0,123.0
58607.0,28.33,115.57,31.900000000000002,2017.0,5.0,240.0,203.0,128.0
58608.0,28.04,115.33,30.400000000000002,2017.0,5.0,259.0,211.0,141.0
58609.0,28.13,115.49,27.0,2017.0,5.0,257.0,210.0,138.0
58612.0,28.42,116.41,21.1,2017.0,5.0,250.0,187.0,132.0
58614.0,28.24,116.17,67.2,2017.0,5.0,251.0,190.0,138.0
58615.0,28.41,117.05,56.0,2017.0,5.0,232.0,183.0,166.0
58616.0,28.12,116.49,47.1,2017.0,5.0,246.0,174.0,168.0
58618.0,28.16,116.36,82.4,2017.0,5.0,249.0,182.0,147.0
58619.0,27.54,116.16,73.7,2017.0,5.0,271.0,196.0,155.0
58620.0,29.01,117.06,51.2,2017.0,5.0,221.0,164.0,159.0
58622.0,28.57,117.35,88.5,2017.0,5.0,218.0,160.0,168.0
58623.0,28.28,117.55,90.60000000000001,2017.0,5.0,246.0,178.0,158.0
58624.0,28.24,117.26,70.0,2017.0,5.0,245.0,178.0,155.0
58625.0,28.25,117.36,79.0,2017.0,5.0,234.0,181.0,162.0
58626.0,28.18,117.14,60.800000000000004,2017.0,5.0,244.0,180.0,161.0
58627.0,28.19,117.03,55.800000000000004,2017.0,5.0,246.0,185.0,157.0
